Code churn,Test churn,Prior changes,Average cyclomatic,Number of functions,Comment ratio,Closeness,Betweenness,PageRank,Number of comments,Developer exp.,Reviewer exp.,Review duration,Developer sentiment,Owner sentiment,LOC,Maximum nesting,Comment words,Landing delta,Module number,Response delta,Release delta
10.0,0.0,263.0,4.0,328.0,0.14,1.74,11235785.02,54.64,14,2.0,0.0,0.78,-2,-1,8020.0,6.0,0.0,11.4969212963,1.0,0.90162037037,5.39064814815
10.0,0.0,25.0,2.0,18.0,0.15,1.03,2730.65,1.42,20,0.0,12.0,5.9,-3,-3,222.0,2.0,0.0,6.25771990741,1.0,1.07108796296,29.1539814815
41.0,0.0,70.0,1.5,20.5,0.41,1.04,3801.02,1.26,32,1.0,10.0,3.5,-3,-1,359.5,1.5,41.0,-0.601041666667,2.0,1.60289351852,19.9019444444
199.0,0.0,215.0,4.67,20.83,0.26,1.5,8389.52,2.73,67,12.0,105.0,5.66,-3,-1,692.33,4.0,13.67,-0.125451388889,4.0,0.00322916666667,13.4690740741
181.0,0.0,143.0,12.0,56.0,0.07,1.18,213978.23,1.37,17,19.0,62.0,0.12,-3,-1,4074.0,5.0,0.0,-0.494131944444,2.0,0.367731481481,21.8874189815
77.0,0.0,622.0,2.25,31.75,0.36,1.87,278446.23,3.61,27,47.0,0.0,2.67,-4,0,482.25,1.75,23.0,2.9894212963,1.0,0.0,28.603599537
16.0,0.0,41.0,2.0,9.0,0.15,1.79,0.0,1.52,16,32.0,0.0,0.98,-3,-3,363.0,3.0,16.0,1.66226851852,1.0,5.06135416667,1.11283564815
12.0,0.0,240.0,5.0,59.0,0.22,1.39,92201.39,2.63,12,120.0,1.0,21.59,-2,-2,2150.0,5.0,0.0,0.0423958333333,1.0,0.115069444444,8.6796875
28.0,26.0,42.0,3.0,61.0,0.17,1.84,174.11,1.48,23,15.0,0.0,11.61,-3,-2,1019.0,4.0,34.5,11.049849537,2.0,0.0,12.5551851852
35.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.09,-2,0,0.0,0.0,0.0,0.0,1.0,0.0,9.32987268519
10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2.0,0.0,19.33,-3,0,0.0,0.0,0.0,-0.124710648148,1.0,0.0,0.380509259259
40.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.0,0.0,69.52,-2,0,0.0,0.0,2.0,1.76577546296,1.0,0.0708680555556,12.7157407407
29.0,54.0,64.0,6.5,7.0,0.2,1.92,29442.04,1.66,16,12.0,0.0,1.29,-3,-3,537.5,3.0,5.0,0.655555555556,2.0,0.7534375,0.626539351852
11.0,0.0,60.0,4.0,92.0,0.13,1.92,140773.65,1.73,36,0.0,27.0,32.67,-2,0,1815.0,4.0,4.0,0.917881944444,1.0,3.92253472222,7.50256944444
13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,7.74,-2,-2,0.0,0.0,0.0,9.82939814815,1.0,2.2534837963,16.4034606481
20.0,124.0,157.0,1.0,45.0,0.11,1.74,14776.92,7.2,71,25.0,126.0,60.97,-3,0,308.0,1.0,71.67,-3.80388888889,6.0,2.80201388889,24.4399074074
12.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,1.17,-2,-2,0.0,0.0,15.0,-1.13266203704,1.0,1.82418981481,12.5016666667
10.0,0.0,22.0,2.0,14.0,0.23,1.79,17114.65,1.42,26,4.0,7.0,1.52,-3,-3,372.0,3.0,21.0,0.537465277778,1.0,0.362071759259,11.2107175926
357.0,0.0,5356.0,0.0,0.0,0.0,0.0,0.0,0.0,32,58.0,81.0,0.0,-4,-1,0.0,0.0,9.0,16.8264351852,2.0,0.154409722222,28.3129861111
137.0,0.0,50.0,2.5,9.5,0.18,1.69,2389134.11,2.33,8,31.0,0.0,0.05,-2,0,282.5,3.0,0.0,23.5666898148,1.0,3.52460648148,10.3051851852
24.0,0.0,322.0,2.0,122.0,0.07,1.1,2544.17,3.63,14,11.0,6.0,8.94,-3,-3,1653.0,3.0,56.0,11.2148611111,1.0,0.0,5.67263888889
16.0,0.0,41.0,8.0,82.0,0.16,1.03,947.28,1.2,8,0.0,5.0,56.29,-3,-3,2815.0,7.0,62.0,3.11508101852,1.0,0.176342592593,28.6585416667
23.0,109.0,490.0,4.0,100.0,0.11,1.87,395521.91,1.7,28,8.0,0.0,0.04,-2,-2,2495.0,4.0,0.0,-122.903310185,2.0,0.474953703704,11.1494907407
18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0.0,3.0,2.73,-4,-2,0.0,0.0,61.5,4.51945601852,1.0,5.50303240741,12.269837963
28.0,0.0,724.0,5.0,111.5,0.19,1.2,432291.6,2.35,37,19.0,13.0,0.16,-4,-1,4585.5,6.0,17.0,-0.883506944444,2.0,0.114236111111,0.548611111111
18.0,0.0,1572.0,5.0,278.0,0.23,1.65,777236.53,15.94,9,30.0,0.0,2.7,-2,0,10446.0,9.0,19.0,2.80741898148,1.0,0.115740740741,19.0741898148
8.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,15,10.0,0.0,3.31,-2,-2,0.0,0.0,0.0,0.386365740741,1.0,0.00958333333333,27.8814467593
29.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,169,2.0,0.0,35.8,-4,0,0.0,0.0,54.67,2.47392361111,2.0,0.146435185185,22.1232060185
60.0,0.0,125.0,3.5,36.0,0.18,1.79,76862.62,1.81,30,11.0,0.0,17.62,-3,-3,788.5,4.5,13.5,-7.99982638889,2.0,0.0,5.23248842593
78.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,32,13.0,0.0,4.19,-2,0,0.0,0.0,24.33,-2.47951388889,1.0,2.54540509259,9.35393518519
16.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1.0,0.0,0.03,-3,-2,0.0,0.0,0.0,0.259606481481,1.0,0.140277777778,11.9055324074
18.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,0.0,4.0,-2,0,0.0,0.0,0.0,0.0,1.0,0.211168981481,0.724201388889
29.0,0.0,3.0,7.0,27.0,0.3,1.87,9.42,1.86,11,0.0,0.0,4.86,-2,-2,1405.0,3.0,0.0,14.2786921296,1.0,2.73119212963,1.20596064815
12.0,16.0,30.0,5.0,108.0,0.14,1.87,355549.52,17.67,23,9.0,0.0,119.0,-4,-4,2775.0,5.0,4.0,0.434016203704,1.0,0.229699074074,27.9974768519
14.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,2.76,-3,-3,0.0,0.0,23.0,-7.78511574074,1.0,0.0398842592593,5.62777777778
83.0,0.0,1397.0,3.8,68.4,0.34,1.74,124587.01,3.34,18,193.0,344.0,2.15,-4,-4,2570.8,4.6,0.0,5.68261574074,2.0,1.08474537037,0.580960648148
18.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1.0,3.0,3.21,-2,0,0.0,0.0,0.0,0.0,1.0,0.429780092593,0.557800925926
21.0,24.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,8.0,16.08,-4,-3,0.0,0.0,194.0,-3.53924768519,1.0,3.6621875,11.4286226852
155.0,0.0,135.0,3.0,69.5,0.88,1.65,4102868.77,16.45,24,2.0,0.0,52.09,-3,-2,2258.5,4.0,109.0,1.11252314815,1.0,4.09527777778,18.5285300926
30.0,0.0,107.0,6.0,146.0,0.08,1.65,70264.09,1.54,17,30.0,33.0,2.07,-3,0,4205.0,6.0,0.0,11.9633101852,1.0,1.07939814815,6.72834490741
12.0,0.0,73.0,5.0,23.0,0.03,0.96,290.71,1.38,86,4.0,3.0,0.0,-4,0,1034.0,3.0,0.0,-0.947546296296,1.0,1.09878472222,4.57752314815
22.0,4.0,977.0,1.0,3752.0,0.08,1.65,358119.98,9.64,22,0.0,12.0,9.48,-4,0,14012.0,2.0,92.5,3.8837037037,1.0,0.00396990740741,12.7529282407
15.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,7.0,130.42,-4,-3,0.0,0.0,0.0,-1.01857638889,1.0,1.05527777778,5.76767361111
38.0,0.0,569.0,4.0,216.0,0.19,1.65,69482.19,4.01,17,20.0,71.0,30.73,-2,-2,8840.0,4.0,18.0,0.291990740741,1.0,0.821041666667,17.3555208333
57.0,34.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.0,7.0,1.15,-4,-2,0.0,0.0,35.0,11.0780092593,1.0,0.0787152777778,28.3558912037
58.0,0.0,28.0,13.0,6.0,0.29,1.74,5590.89,2.23,50,6.0,0.0,27.65,-4,-4,293.0,4.0,0.0,-1.11927083333,1.0,6.47524305556,40.984212963
539.0,7.0,122.0,1.86,35.86,0.24,1.83,2936.06,1.57,28,0.0,19.0,4.64,-3,-2,506.71,2.29,44.0,-0.0490162037037,2.0,1.60456018519,6.32640046296
39.0,246.0,1407.0,4.0,265.0,0.17,1.84,3721715.25,31.86,57,21.0,3.0,-0.15,-4,0,7645.0,6.0,0.0,0.00440972222222,3.0,0.489178240741,19.2704398148
7.0,0.0,205.0,3.0,219.0,0.14,1.92,545724.97,3.43,25,2.0,205.0,0.19,-3,-3,4032.0,4.0,0.0,4.48767361111,0.0,0.210810185185,2.01856481481
12.0,0.0,41.0,5.0,33.0,0.17,1.87,27770.83,4.09,19,27.0,8.0,7.95,-3,-2,969.0,5.0,0.0,-0.26787037037,1.0,0.0454166666667,14.7017824074
11.0,5.0,122.0,3.0,61.0,0.21,1.12,9425.77,3.75,26,25.0,0.0,12.97,-3,-1,1249.0,4.0,4.5,-0.1084375,2.0,2.69702546296,12.5932291667
8.0,0.0,17.0,3.0,86.0,0.06,1.24,131664.54,12.35,18,13.0,17.0,0.0,-4,-2,1849.0,7.0,0.0,22.351099537,1.0,1.82622685185,17.3903356481
8.0,0.0,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12.0,29.0,17.66,-3,-2,0.0,0.0,83.0,11.2264236111,1.0,4.0150462963,10.6469328704
50.0,0.0,878.0,3.5,177.5,0.15,1.65,1309205.15,14.31,25,3.0,11.0,0.0,-3,0,4151.5,4.0,0.0,4.85428240741,1.0,1.54452546296,20.0082175926
717.0,0.0,460.0,2.17,54.83,0.15,1.87,245.67,1.43,34,25.0,32.0,59.28,-4,0,1346.5,2.33,0.0,-1.41899305556,5.0,0.258668981481,0.682638888889
240.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3.0,3.0,0.15,-2,-1,0.0,0.0,22.0,-0.617893518519,1.0,1.72137731481,2.92744212963
65.0,0.0,22.0,2.5,9.5,0.27,1.76,125259.44,1.5,15,8.0,9.0,1.01,-4,-4,265.5,1.5,8.0,10.4198263889,1.0,0.501111111111,22.0484027778
9.0,0.0,73.0,2.0,23.0,0.11,1.76,15262.37,1.63,11,11.0,0.0,0.12,-2,0,412.0,2.0,0.0,0.142777777778,1.0,0.322534722222,7.66065972222
42.0,19.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,22,13.0,1.0,6.62,-4,0,0.0,0.0,7.0,-0.216793981481,1.0,2.97859953704,3.45673611111
7.0,0.0,50.0,2.0,66.0,0.02,1.91,26996.4,2.48,13,0.0,8.0,7.84,-3,-3,928.0,2.0,0.0,-0.626863425926,1.0,2.15614583333,9.90133101852
16.0,0.0,589.0,6.0,179.0,0.31,1.12,715283.1,1.75,33,33.0,0.0,88.26,-3,-2,7706.0,6.0,0.0,2.94243055556,1.0,2.78513888889,5.57831018519
9.0,41.0,71.0,3.0,96.0,0.05,1.66,0.0,1.21,39,4.0,3.0,1.24,-2,-1,1362.0,4.0,0.0,-2.22342592593,2.0,3.1871412037,3.42371527778
135.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.0,0.0,1.55,-3,0,0.0,0.0,55.0,1.00109953704,1.0,0.858125,13.3271180556
50.0,0.0,213.0,7.0,74.0,0.28,1.87,772859.98,12.56,39,26.0,10.0,-0.48,-4,-1,3368.0,6.0,0.0,2.18399305556,1.0,0.0409837962963,24.5858680556
15.0,28.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2.0,0.0,6.73,-4,-2,0.0,0.0,0.0,0.165428240741,1.0,0.0788425925926,25.708587963
10.0,0.0,24.0,4.0,21.0,0.26,1.12,0.0,1.3,58,19.0,0.0,0.79,-4,-2,825.0,6.0,0.0,0.0969328703704,1.0,3.10512731481,13.3593634259
58.0,0.0,99.0,5.5,13.0,0.35,1.32,21947.78,2.53,51,5.0,1.0,3.69,-4,-1,471.5,4.0,2.0,0.530219907407,1.0,4.22143518519,5.77393518519
51.0,0.0,502.0,4.0,100.0,0.11,1.87,395521.91,1.7,10,0.0,19.0,-0.43,-1,-1,2495.0,4.0,38.5,14.2795833333,2.0,2.73136574074,1.20540509259
10.0,0.0,10.0,3.0,58.0,0.09,1.76,414685.6,1.9,13,9.0,0.0,10.24,-3,0,975.0,3.0,0.0,-1.98975694444,1.0,2.94664351852,24.453275463
9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,29,1.0,4.0,50.17,-3,-2,0.0,0.0,29.0,0.712916666667,1.0,0.00105324074074,13.7177083333
8.0,0.0,73.0,3.0,222.0,0.14,1.84,890212.95,8.1,22,7.0,0.0,18.65,-3,-1,4318.0,4.0,0.0,2.0803587963,1.0,0.822824074074,13.3069791667
33.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.0,4.0,24.02,-3,0,0.0,0.0,0.0,-0.62150462963,1.0,2.54568287037,0.340011574074
233.0,297.0,235.0,1.0,166.0,0.26,0.83,27181.31,3.19,51,29.0,13.0,1.13,-3,-2,1671.0,2.0,18.0,-19.6301273148,3.0,8.45920138889,19.3265393519
19.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,10.0,153.21,-2,-2,0.0,0.0,60.0,0.67400462963,1.0,1.07130787037,12.8113657407
20.0,0.0,1765.0,4.0,190.5,0.21,1.91,350817.84,5.64,34,175.0,0.0,4.61,-3,-3,6121.0,6.5,9.5,6.09188657407,1.0,0.991516203704,2.44074074074
2324.0,0.0,433.0,4.24,21.48,0.49,1.65,36675.32,3.53,30,429.0,0.0,11.14,-3,-2,440.43,2.67,5.0,0.0966782407407,2.0,0.115636574074,23.5624421296
27.0,0.0,963.0,2.0,69.0,0.27,1.16,132680.06,12.16,14,26.0,0.0,1.3,-2,0,1674.0,2.5,16.0,-0.586076388889,1.0,1.00038194444,2.37314814815
35.0,38.0,307.0,1.0,35.0,0.03,1.88,40895.94,1.81,12,39.0,20.0,0.04,-3,-3,377.0,1.0,5.0,0.333784722222,1.0,3.53658564815,39.3332175926
30.0,0.0,49.0,3.33,39.0,0.15,1.56,34997.2,1.84,52,18.0,12.0,94.43,-4,0,852.33,5.33,51.0,0.409143518519,2.0,0.921712962963,7.28951388889
52.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,8.0,0.61,-1,-1,0.0,0.0,1.33,0.0243402777778,3.0,0.0,9.65633101852
27.0,0.0,294.0,2.0,25.5,0.08,1.04,4642.75,1.27,31,0.0,0.0,2.48,-3,-2,440.5,3.0,0.0,5.47039351852,1.0,0.52818287037,4.98149305556
12.0,0.0,115.0,3.0,32.0,0.05,1.18,14012.78,1.42,47,9.0,5.0,0.46,-3,-3,682.0,3.0,0.0,2.36149305556,1.0,0.468923611111,8.30122685185
16.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5.0,0.0,0.58,-3,0,0.0,0.0,0.0,0.473333333333,1.0,1.92305555556,16.5138425926
20.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12.0,0.0,3.24,-3,0,0.0,0.0,0.0,0.0,1.0,0.0861921296296,10.7640856481
47.0,0.0,1471.0,2.0,125.67,0.13,1.15,17782.87,1.39,56,86.0,15.0,0.15,-3,-1,1887.33,3.0,14.67,0.0539814814815,3.0,2.93376157407,19.6259375
16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,7.45,-3,-3,0.0,0.0,0.0,-0.15005787037,1.0,0.147349537037,1.62438657407
34.0,0.0,1420.0,6.0,55.0,0.23,1.16,90588.41,16.43,26,7.0,187.0,11.97,-4,0,2211.0,6.0,60.5,0.454918981481,1.0,0.685347222222,2.38572916667
9.0,0.0,237.0,7.0,77.0,0.27,1.83,692923.46,12.41,10,54.0,13.0,37.18,-2,-1,3541.0,6.0,0.0,-0.414791666667,1.0,0.793263888889,10.587962963
24.0,0.0,446.0,2.0,110.0,0.14,1.18,111821.79,1.63,11,24.0,37.0,10.27,-2,0,1547.0,3.0,5.0,-0.441736111111,1.0,1.68868055556,8.68813657407
0.0,54.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,26.0,3.77,-3,-3,0.0,0.0,0.0,49.0177777778,1.0,2.69581018519,1.24697916667
8.0,0.0,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,81,14.0,6.0,21.87,-3,-2,0.0,0.0,73.0,-4.58361111111,1.0,0.0280092592593,11.4407523148
78.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,11,16.0,1.0,1.97,-2,0,0.0,0.0,0.0,1.50614583333,1.0,0.334398148148,24.7633217593
155.0,260.0,179.0,1.5,40.5,0.58,1.49,195324.16,8.92,39,11.0,0.0,1.6,-3,-3,882.0,1.75,0.0,-2.21209490741,3.0,3.00953703704,0.494085648148
80.0,20.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,22.0,-0.3,-1,-1,0.0,0.0,2.5,35.4824884259,3.0,2.76902777778,1.24952546296
157.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2.0,2.0,0.52,-3,0,0.0,0.0,1.5,0.0,2.0,0.037974537037,31.4711458333
44.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5.0,0.0,18.0,-2,0,0.0,0.0,0.0,7.70032407407,1.0,0.220150462963,11.9654398148
8.0,0.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,65.0,1.3,-2,0,0.0,0.0,0.0,0.514953703704,1.0,0.154502314815,27.915787037
9.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,17,11.0,2.0,1.96,-1,0,0.0,0.0,0.0,-0.881203703704,1.0,0.0,0.226990740741
25.0,0.0,239.0,4.0,568.0,0.13,1.76,2655947.75,14.43,36,9.0,0.0,95.89,-3,-3,13004.0,6.0,29.0,18.080787037,1.0,0.65587962963,2.54340277778
14.0,0.0,213.0,3.0,66.0,0.04,1.87,5197.02,1.58,17,49.0,0.0,0.8,-2,-2,1437.0,4.0,0.0,-0.747476851852,1.0,0.0,17.3780092593
19.0,0.0,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,15,124.0,0.0,0.04,-2,0,0.0,0.0,0.0,4.46987268519,1.0,0.235706018519,1.801875
30.0,13.0,4352.0,0.0,0.0,0.0,0.0,0.0,0.0,8,17.0,57.0,0.0,-2,0,0.0,0.0,0.0,-0.38994212963,4.0,7.10671296296,19.709837963
29.0,20.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,41,11.0,0.0,-0.45,-4,0,0.0,0.0,4.0,-0.154027777778,1.0,0.143344907407,13.4691203704
16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1.0,2.0,0.25,-2,-2,0.0,0.0,5.5,2.74575231481,2.0,0.416168981481,0.978055555556
124.0,0.0,3772.0,2.0,113.6,0.1,1.65,2006004.06,4.38,43,250.0,37.0,94.34,-3,-1,1831.0,2.8,185.0,1.12800925926,2.0,2.2665162037,6.71143518519
20.0,0.0,2505.0,0.0,0.0,0.0,0.0,0.0,0.0,59,44.0,51.0,0.05,-3,-3,0.0,0.0,0.0,0.113912037037,1.0,1.0678587963,27.5140393519
25.0,0.0,455.0,5.0,281.0,0.19,1.77,4963169.59,233.19,34,5.0,16.0,58.33,-4,-2,9064.0,7.0,0.0,21.0988657407,2.0,0.0,0.362164351852
11.0,0.0,18.0,3.0,9.0,0.07,1.2,6765.68,1.59,21,0.0,0.0,3.6,-3,-3,133.0,2.0,0.0,-0.622418981481,1.0,0.804085648148,1.31131944444
307.0,0.0,1824.0,1.88,143.75,0.35,1.74,549837.29,11.23,26,73.0,209.0,1.18,-4,-4,992.0,2.13,161.0,-0.85787037037,2.0,1.23462962963,26.5852083333
27.0,0.0,95.0,4.0,17.0,0.22,1.39,3693.26,2.43,15,5.0,0.0,0.08,-2,-2,703.0,4.5,0.0,4.55023148148,2.0,0.00445601851852,3.396875
32.0,0.0,1485.0,4.0,99.33,0.17,1.65,515876.78,4.91,12,154.0,65.0,19.16,-4,0,2340.0,3.67,0.0,14.4874652778,3.0,0.722650462963,33.3888773148
30.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6.0,4.0,0.57,-3,0,0.0,0.0,0.0,3.40498842593,1.0,0.838206018519,9.43537037037
28.0,148.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,42,8.0,0.0,2.83,-3,0,0.0,0.0,86.5,1.94752314815,2.0,0.0790856481481,6.60074074074
28.0,0.0,262.0,4.0,82.0,0.21,1.96,267.85,1.47,24,16.0,3.0,84.79,-4,-2,2042.0,6.0,129.0,1.72944444444,1.0,0.162488425926,7.78314814815
46.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,5.0,0.04,-4,-2,0.0,0.0,0.0,0.0,1.0,1.05094907407,8.40341435185
124.0,127.0,2185.0,3.4,344.4,0.29,1.47,1481331.21,11.39,33,99.0,76.0,2.94,-3,-2,7847.8,4.6,5.0,8.4855787037,5.0,0.962569444444,34.3882291667
64.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.0,0.0,60.3,-3,0,0.0,0.0,0.0,3.11799768519,1.0,0.143969907407,6.14262731481
158.0,0.0,450.0,3.13,78.75,0.08,1.35,862133.26,5.51,47,0.0,14.0,45.76,-3,-3,1652.38,3.0,18.0,-3.84364583333,6.0,1.11516203704,17.5735416667
114.0,0.0,119.0,4.5,83.5,0.11,1.65,35287.8,1.51,21,28.0,44.0,0.2,-2,0,2265.0,4.5,31.0,0.537037037037,1.0,0.983055555556,19.2831712963
8.0,28.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,2.0,6.55,-2,0,0.0,0.0,25.0,1.0471875,1.0,0.6546875,14.6109027778
74.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7.0,0.0,0.35,-2,0,0.0,0.0,0.0,7.69771990741,1.0,0.228043981481,11.9679166667
158.0,0.0,2446.0,0.0,0.0,0.0,0.0,0.0,0.0,32,177.0,23.0,105.35,-4,0,0.0,0.0,44.0,3.48996527778,1.0,3.19268518519,24.7568634259
15.0,0.0,17.0,7.0,9.0,0.15,1.91,1362.83,1.71,20,0.0,0.0,5.16,-2,-1,204.0,3.0,0.0,22.7998611111,1.0,1.62736111111,23.2608680556
560.0,0.0,1805.0,5.56,31.44,0.09,1.76,91565.43,1.57,28,71.0,94.0,0.37,-2,-2,778.11,3.44,7.0,6.27672453704,7.0,0.0993518518519,3.50449074074
12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,24.88,-2,-2,0.0,0.0,0.0,0.374814814815,1.0,0.761701388889,4.49643518519
37.0,0.0,305.0,2.0,36.5,0.2,1.79,50343.73,1.43,20,64.0,5.0,22.84,-3,0,786.5,1.5,0.0,-0.565763888889,2.0,0.337858796296,12.9917592593
24.0,0.0,288.0,7.0,51.0,0.34,1.91,30888.76,2.67,27,1.0,0.0,5.56,-3,-2,3007.0,6.0,32.0,-3.60165509259,1.0,0.0,6.33998842593
115.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1.0,0.0,0.1,-3,0,0.0,0.0,0.0,-0.0729861111111,2.0,0.485451388889,9.33310185185
24.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,18,21.0,0.0,1.35,-4,0,0.0,0.0,35.0,0.127777777778,1.0,2.25416666667,10.7222569444
,,,0.0,0.0,0.0,0.0,0.0,0.0,19,,,6.27,-3,-1,0.0,0.0,3.0,60.6327083333,,0.943888888889,14.639837963
444.0,8.0,664.0,7.0,186.0,0.23,1.77,368865.09,4.95,10,0.0,44.0,43.45,-2,-2,6742.0,6.0,35.0,20.173275463,2.0,5.8912962963,40.3960763889
37.0,0.0,1085.0,2.0,16.0,0.4,1.74,1820399.88,1.83,12,52.0,9.0,15.1,-2,0,484.33,2.33,0.0,12.3546527778,2.0,1.05518518519,1.40626157407
12.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,2.84,-3,-3,0.0,0.0,53.75,5.216875,1.0,1.08032407407,29.470775463
8.0,0.0,39.0,4.0,65.0,0.14,1.1,483689.92,2.22,17,0.0,6.0,23.52,-4,-1,1736.0,5.0,7.5,72.1784259259,1.0,1.43190972222,12.8812384259
86.0,0.0,164.0,1.0,4.0,0.35,1.66,87.81,1.3,32,35.0,0.0,11.42,-3,-3,174.0,0.0,0.0,78.1315856481,1.0,0.0235763888889,11.6940393519
36.0,0.0,237.0,2.5,14.0,0.33,1.12,1901.96,1.39,23,2.0,4.0,1.04,-2,-1,354.0,3.5,0.0,19.434224537,1.0,1.81140046296,30.4592708333
10.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,28,6.0,0.0,14.16,-2,-2,0.0,0.0,49.0,5.02725694444,1.0,0.00319444444444,0.809571759259
21.0,0.0,81.0,2.0,9.0,0.21,1.87,41123.45,13.91,13,54.0,0.0,71.9,-2,0,274.0,3.0,0.0,15.8505902778,3.0,0.968344907407,6.59552083333
15.0,0.0,73.0,1.0,88.0,0.2,1.76,26604.8,29.78,14,0.0,0.0,8.56,-2,-1,968.0,2.0,0.0,6.33954861111,1.0,0.523796296296,6.4103125
46.0,0.0,507.0,4.0,125.0,0.08,1.65,442136.32,3.41,17,24.0,25.0,0.02,-2,0,2739.0,5.0,21.0,26.9433564815,1.0,0.00101851851852,1.94494212963
11.0,0.0,341.0,3.0,207.0,0.14,1.65,41658.56,1.27,23,0.0,1.0,0.02,-2,0,3277.0,5.0,16.0,1.13780092593,1.0,0.0244560185185,27.2339930556
31.0,0.0,47.0,6.0,33.0,0.22,1.74,40375.31,1.89,27,0.0,0.0,0.85,-3,0,1160.0,6.0,9.0,0.267708333333,1.0,3.17716435185,39.5972800926
47.0,0.0,176.0,2.5,68.5,0.37,1.07,28671.58,1.38,18,33.0,78.0,0.29,-2,-2,2120.5,2.5,0.0,0.407094907407,1.0,1.06986111111,0.465208333333
9.0,0.0,36.0,5.0,26.0,0.12,1.77,9818.53,2.77,38,0.0,8.0,9.38,-3,-2,712.0,5.0,0.0,-0.905208333333,1.0,0.183171296296,9.42493055556
11.0,0.0,481.0,0.0,0.0,0.1,1.65,159412.7,5.08,8,10.0,139.0,1.93,-3,-1,3208.0,0.0,0.0,4.3619212963,1.0,1.90002314815,20.4988078704
19.0,0.0,811.0,5.0,124.0,0.3,1.84,379230.61,5.56,29,21.0,0.0,13.35,-2,0,4768.0,5.0,0.0,1.23603009259,1.0,1.90600694444,6.43050925926
166.0,0.0,1414.0,0.0,0.0,0.0,0.0,0.0,0.0,41,18.0,12.0,75.72,-4,-2,0.0,0.0,124.75,2.60690972222,2.0,0.110150462963,17.6299421296
15.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,50,1.0,3.0,9.23,-3,0,0.0,0.0,0.0,1.40018518519,1.0,0.343333333333,11.3633796296
