node,page_rank,betweenness,closeness,indegree,outdegree
dom/plugins/ipc/PluginModuleParent,2.52,46951.77,3.105,3,42
media/libvpx/vp8/decoder/decodframe,2.395,51.75,3.104,2,40
editor/libeditor/base/nsEditProperty,9.306,4667.83,3.105,11,2
nsIDOMXPathNSResolver,2.23,0.0,0.785,0,0
security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_certpolicymap,6.054,472.605,3.104,7,9
widget/xpwidgets/nsClipboardPrivacyHandler,2.671,216.754,3.105,4,19
editor/libeditor/html/nsHTMLEditUtils,3.173,31.447,3.105,12,16
media/libopus/silk/float/LTP_scale_ctrl_FLP,2.37,0.667,3.104,1,8
nsICookieManager,2.23,0.0,0.785,0,0
js/src/jsapi-tests/testDefineGetterSetterNonEnumerable,2.23,0.0,3.105,0,6
js/src/shell/jsworkers,2.267,0.0,3.104,1,0
tools/profiler/libunwind/src/include/tdep-mips/libunwind_i,2.557,1979.033,3.105,1,5
js/src/builtin/RegExp,6.539,1611.196,3.105,6,30
content/xslt/src/xpath/txExprParser,2.584,87102.78,3.105,6,30
nsprpub/pr/src/md/unix/symbian,2.23,0.0,3.105,0,2
security/nss/lib/freebl/ecl/ecl_gf,4.071,41.182,3.104,3,5
media/libsydneyaudio/src/sydney_audio_waveapi,2.23,0.0,3.104,0,2
accessible/src/base/ARIAStateMap,4.165,0.125,3.105,5,4
js/src/jsatominlines,23.652,279.713,3.105,34,11
gfx/cairo/libpixman/src/pixman-gradient-walker,3.29,0.5,3.105,3,4
gfx/skia/include/effects/SkArithmeticMode,2.402,0.0,3.104,1,2
gfx/skia/include/gpu/GrGLConfig,7.841,15970.905,3.104,14,6
dom/base/nsDOMError,21.358,0.399,3.105,183,1
mswsock,2.23,0.0,0.785,0,0
dbm/include/mcom_db,12.398,10511.339,3.105,21,5
accessible/src/base/nsAccUtils,9.546,8645.993,3.105,46,35
layout/mathml/nsMathMLmstyleFrame,2.368,728.143,3.105,2,18
nsIDOMAnimationEvent,2.23,0.0,0.785,0,0
netwerk/protocol/viewsource/nsViewSourceHandler,2.439,829.915,3.105,2,18
media/libvpx/vp8/common/subpixel,7.711,1.0,3.104,10,1
modules/libjar/nsIJARFactory,2.365,0.0,3.104,1,0
gfx/cairo/cairo/src/cairo-xlib-private,3.338,49.192,3.105,5,12
nsprpub/pr/tests/append,2.23,0.0,3.105,0,9
js/src/ctypes/libffi/testsuite/libffi.call/cls_1_1byte,2.23,0.0,3.103,0,2
security/nss/lib/softoken/legacydb/lgdb,3.331,765.133,3.105,10,13
content/events/src/nsDOMTextEvent,2.36,11484.114,3.105,2,20
ipc/chromium/src/base/lock,17.98,7835.622,3.105,37,2
nsIDOMMutationEvent,2.23,0.0,0.785,0,0
js/ductwork/debugger/JSDebugger,2.334,0.0,3.105,1,19
mozilla/dom/indexedDB/PIndexedDBRequestParent,2.23,0.0,0.785,0,0
accessible/src/html/HTMLListAccessible,2.594,666.895,3.105,3,28
security/nss/lib/pki/trustdomain,2.723,230.795,3.105,6,28
widget/windows/nsAppShell,3.221,5082.155,3.105,8,16
xpcom/tests/static-checker/o14,3588.1,0.0,3.106,2921,0
layout/inspector/src/nsFontFace,2.421,2653.503,3.105,2,23
toolkit/library/nsDllMain,2.23,0.0,3.104,0,1
gfx/skia/include/pdf/SkPDFDevice,3.686,153417.585,3.105,9,31
gfx/cairo/cairo/src/cairo-gstate-private,17.678,759.648,3.105,8,6
nsIScrollable,2.23,0.0,0.785,0,0
js/src/assembler/wtf/Assertions,85.79,3990.281,3.104,22,2
ipc/chromium/src/base/thread_unittest,2.23,0.0,3.104,0,8
tools/profiler/libunwind/src/src/ppc32/Linit,2.23,0.0,3.104,0,1
nsIWebBrowserChrome,2.23,0.0,0.785,0,0
gfx/skia/include/images/SkImageDecoder,6.38,484.081,3.104,23,6
tools/profiler/libunwind/src/src/unwind/GetCFA,2.23,0.0,3.104,0,3
xpcom/ds/nsHashtable,7.766,13206.594,3.105,44,23
intl/uconv/ucvlatin/tcvn5712,2.23,0.0,0.785,0,0
layout/style/nsCSSAnonBoxList,3.576,0.0,3.104,1,1
storage/test/storage_test_harness,6.129,14380.671,3.105,13,20
modules/freetype2/include/freetype/ftrender,3.88,9.517,3.105,5,9
xpcom/io/nsAppDirectoryServiceDefs,7.446,0.0,3.105,51,0
js/src/methodjit/FrameState-inl,3.063,0.0,3.104,7,0
js/jsd/jsdstubs,2.23,0.0,0.785,0,0
nsIMacUtils,2.23,0.0,0.785,0,0
security/manager/ssl/src/nsNSSErrors,2.377,48.288,3.105,2,12
intl/uconv/ucvlatin/nsUnicodeToMacCE,2.566,0.034,3.105,2,7
other-licenses/7zstub/src/7zip/FileManager/Resource/ProgressDialog/ProgressDialog,2.659,137.292,3.103,3,10
