bug_id,bug_inducing_commits
1177524,
1148699,
782141,400efde3d704^b255e21c5a00^4b55cad76ef1
1030577,fa78767a3e78^e024dfa5a774^9dff0cfa7f23^1e24d9b1f0f4^2a8ceeb27f7c^94199cf080a3^6d53129e8414^5021d1337fa9^cb81443b42ec
1177523,
842884,8aeb207c9a2f
812602,68dd2bcc51ee
869406,
869156,
1246778,82b1710a243f
1062904,
770079,
1106240,
762799,
712719,
1171966,0288ff191edf^e8dbff705562^ed9c22ef51e0^29d623ce3ed2^f7f2619fbcd9
761223,
705983,61de7e21eeb5^0e6f4f57a0a1^9b2a99adc05e^025b94f0f4cb
1171962,
1295894,
787432,
1093619,
858992,
858994,
1001471,
859022,
1095474,8892214038df
1012869,
1127198,d4e7b198391c^d9a11e8678d9^ed9c22ef51e0^2c37ce863a3e
1178447,
1137326,e024dfa5a774^d4be8edb114b^45ac7b7d7466^db5ffe95df00
1280762,2aaea7a57734
1149605,05fe24d0499a
1100662,
1090967,
982027,
961494,4da4d90efca2^fbfab0e75a63
1236108,789381d7270b^eabbf8419507^c8926a55f661^a8d2fb4b0279^b5c4b792f3f2^7f3377180c6a^6fcc82582c2e^0a95d72de4d4^c18c348be907^60b569a38a4f^ef802a6418f2^9687f4b3cefb^269083132500^081ae5eae8ef^80c50de1a62b^47da01006e3d^d65f0c082b1b^1c02fe2e41e5^18fa6912a68a^abf7063bba51^c6b3dbee10d9^ad7d8b0efb32^ad1374a508e5^9b2a99adc05e^9b418a4ac56d^116d87a1a2a8^cba342a5fe97^f932163ae6a0^e1c36c26a6e7^73bd8b894c6b^4309b6909234^d9aac21e99f9^b8586e71aa93^b0ba06375a4b^86cba0042a68
681005,
750346,
1236104,
1197664,
721032,
1047177,a555f10c40e5
961499,
1019414,
967793,
827821,
749107,
1226879,
1018234,
826644,
1043920,
1132301,
1122662,
664506,9119e2dc0aea^b07a1861acf2^d33f1f98bbf3^174a1d29c93e^16e05af6610d^5f1766d9c0d9^d33e1bfd3e3d^57af04c3dec4^34606b4dd39f
1137229,
1205156,
1232647,
1107264,
1111947,
706186,
1000364,
693610,a8171812fe05
653419,94305a24dfdc^74c7d8570af1^1438b43ad6e8
829318,
1068674,9b2a99adc05e^6ec71de7ba2d
1066747,
1156712,
684489,
904001,
899436,
1164813,
1085575,8892214038df
958916,b234c7370793^437dcecc6377^acce7a37a66c^5d514385c585
1146346,
782106,9b2a99adc05e
872839,be1f3e460255^2350ed0a5b3f^4bea9e9d2e2c
1263991,
814434,
1024618,
1275415,
776906,1c416ab33c8e^e7854b4d29ba
936198,
998356,
854606,
983642,
1112021,
901518,699c21af878d
1249377,c8b9f779cab8
1037740,
1249379,088897ae34f2^3ed33231ee3c^32e40c42dc81
1023311,
1167961,
846144,
1167963,
1167962,
1204269,f23cea600bd0^91b1a62d1012^e289b886cccb^415a89038ea1
1167967,
724239,
1224979,
1265625,5b8303030d9c^ba54cde8bf7b^0c0cfce48311^ee5ca214e87c^3f3b4dd184e2^b83af60025b8
1005552,
1214786,33c588a14445^6f6a370182bf^c44feed55e20
956075,
861455,
1170211,
764354,
1254694,
856796,
923106,8978b161d870^86e17fd0298f^532300ec4fb6^8a7b48cfa4f2
877532,9b2a99adc05e
1073825,
1174510,
810925,
716760,
957704,
1089653,
844819,03e169cce29a
1041347,
852955,
1012466,
1014238,
687216,
679733,de26394636c7^8f3657fa9518^70dfb0673ce4^d9e13024740c
1098371,
1268854,
966678,
942530,f868d4f8f27e^397dbf58a6ff
1268858,3fd3083eaf4c^467631a7f944^a2a7c4cc94dc^ba0463bb2058
966674,
1121065,
1124542,fd72e28c6d38
1124543,6cabf68e297b^237e5755e750^37ad7918adb5
1121417,
1057716,
997625,
830303,
805325,
1291738,
744309,
1130237,
1130231,63a4ad62401a^9c33d0beeccf
942024,
672709,08a17f1b0c14^8a224eb3aa04^9b2a99adc05e
1224738,
1053652,
1001566,
678422,041536f901e8
1001569,597254d97174
1224736,625650d1493c^04054b2172f3^9b2a99adc05e^9e015ac7d76e
936047,
994712,
736609,
902375,9eafe94ea972
839887,
839885,
700770,
736602,
1234618,febf82ab0596^5365478bdea9
828780,
704469,
987816,
1266821,12c94a351403^adf77961b360^f276dc2b667b^e22b3043887e^413c77eaef08^8feecfc42ddd^b67133d730e1^3b5dbf1464c4^bd9a30ae1292
704467,
1138794,
1184728,
703079,
1095420,
820556,
657418,6ffa1f92a0c1^9b2a99adc05e
658852,
1091962,4a894d4dc4da^e054dec99f3e^272ead5346d3
875750,
900200,7158e859e28c
741135,
1183920,11170037df20^1fffb30a79f2^e50df4a601e4^35879b7a23f9^f4537a268e6f
837486,
1090563,
870529,
1121479,
660747,de6dfe16fd91
926116,
976232,
1256061,59e7f2102e16
1286203,
1256065,
1289827,
1213430,
763200,
1227599,
1096469,
919506,99c4c030f100
1139779,98581d0168bc^f0c017e958b3^3e4236a5d8ed^4cedbdf21ddd^5d3e70bda517^99126eb54dff^77aaf881effd
1003707,
809478,3e92dfd03eb0^44bcd49f1596
1194859,18039b7d024d
865923,
960047,
1098482,
1062596,3e85e1a1d840
698653,
1287125,
805168,
1255908,
993299,
1196017,
805162,1c416ab33c8e^a1b2a561db2b^a16372ce30b5^e244bdf7eff7^7d21f92a5e05^8e6af865ffdb^1f0c0a016330^ec7577dec4fc^1346fb90ab8f
850492,612a40a222d7^314cab6ecbe3
1105137,2a2316981708^634d33dc9d3e
805696,
1088650,
1236926,
774947,
1236923,
1199841,
932906,
895557,
783208,
707824,
1125391,
757618,
470628,
1134073,
1233340,
925538,
865655,
1237198,727856ac901e^d7c0dbcf2a51
1182444,
779971,fc63a8402196^0569b4a4b379^e4b11cd1b34c^cb2bc08167c7^594b90ca0cec^8b129680a3bb^3d81d9823bda^03693a68bee3^46e3ca39d3d0
1110067,
930504,
984033,
798491,
1192493,
1047340,
986529,
1260053,
1130826,
991923,bfb56029f4bd
763671,
1139860,641defc7ab22
673815,
789791,
775976,
694795,
1153484,
1203367,5a780859dc1c
905986,2fba36231efe^99328acd1f16^471dcc138dfe^879ecdd69545^e14a523e99d3^a1100d039be1^ee14945b452c^9bfa2a45e708
1180314,
1120705,13fb1897c93c^cf7c4f5977c3
1151412,
656435,
882989,3305baa9f049^71e84eb9db9f^57cb22e845d4^c62b9ea0c65c^32ba7924b04c^48b711ffd411
1029433,
875069,82a0b3fe9fa7
973153,
662450,
983953,
734273,
1186498,
1026788,
1119852,
1089011,
756253,
1124847,99690880e8f5
1186492,
713408,
1235637,
811095,
924286,aeae60c65cc7^35360afebda3^83e1f7986539^87cc64b0b4ee^1f9e95b6e24c^d34c29fe4eda^f0ff82aa339a
1068268,e8049b1a5926
863803,
683967,
1269481,
662989,
1254503,
1269485,
1008573,e36fabc31211^7bd003284099
1248909,34ec7493164c
788157,
1159127,9b2a99adc05e^0b39e1a64c2b
1031569,
689106,dd6e523b0b82^9b2a99adc05e^379147b5215f^c771615414fe
813834,
645532,
862606,a701965194f4^3b78b884c2c0^af9974df716c^4b3ba25df1af^87fcbd937948^32cfab3a6aa5
782332,502de391e55b^b98060a2d11c
782882,
782337,e9da34dfa8c5
1107386,
924905,
819772,
782888,
794940,
1117925,
1030743,
1030740,
1220641,
692249,
988789,77280a2a30b4
1078337,6e72c7a1d9d9^3d51132a0099
656041,c62fe949af60
1126146,
1292359,
742376,9b2a99adc05e
1160696,
866380,
970643,9c90bda44992
1116473,7fa1b78de684^8dc5b7851503
1160691,
720613,
1211780,
946799,04a3cfea8e20^60b569a38a4f^ef802a6418f2^f932163ae6a0^dc61a415f3e9^78c682982a80^0a95d72de4d4^929105aaa357^781d0b237470^33c8facd0468
1155228,
978120,
881636,
881634,a204fcf29e60^58e6c346c72a
838105,
1192159,
974496,
988527,
1236316,
1050638,
750159,
758363,
477948,
914926,
783687,
980067,
1164338,3b5b53b73e15
1181142,7a9cb183d093
799165,
729640,
787597,
762679,
1277475,
1246695,
830134,06f397d1f997
776547,
787778,40a8737b62a1^69bdd87c6c91^615a657305b5^15b00ab7f22d^180966423a3c
785734,680f63b02698^a4e932fb3c3d^434efc02a33b^db4ae19fd5c9^838abb8c06d9^f1d8218349ab^d77e3cf5a162
886403,
1147283,
1210784,ee5ca214e87c^53d33674eb30^2b1d50423271
978876,
995430,
989294,
1020505,
659620,c30f7926511b
785738,a5e211d03af1^a16372ce30b5^c86a9a90983b
991734,
959393,
1246521,
1180642,
959399,
697833,5d7b5f2ea603^8b5103cb12a6^e7854b4d29ba
1119915,
711564,2f937bb5d31c
1242991,
1280159,0c481048e522^fb4737474a9c^9b2a99adc05e
993261,
1004255,
1038246,
780908,
927108,
1072279,
1005074,
706889,9b2a99adc05e
660427,
739407,
942940,b5246d1cd364
1291296,
1219833,cc9786921280
1219832,
1205038,
1268009,cc424788afd8^e0ceca98966d^b5c4b792f3f2^e7854b4d29ba^59a1ca7d784c
795715,
1069816,
976773,
1074823,
722118,
982835,
1163319,
1163645,
1009560,
936685,
1123974,
1267318,
1275039,0278f6e0475c
969483,
1165428,
1055219,321387d61359
754671,
726206,6ca33f430fca
990065,
932759,
1146116,
841074,
1232069,
1291078,
986349,
905166,6a930768eb82^89e5db8cf62f^b4d6dd6b06d1
1045229,
967429,
1109540,
313700,
996960,
1242331,7acbb10cf6d6^0e22c42d98dd
1267274,
892911,f1b524d51e6b^2ffbbe96954c
1249418,
1267271,
1267272,
799956,
1097253,bcf65e0b6da6
1265815,
1172028,
866957,
1028869,
827265,
1116912,
875562,
827268,8c6d2ac4b1c4^f53b8815bb30^9b2a99adc05e
1096078,2512bb04bbe0^86a8ca51e847^1583a2e0c947
1111330,cfa346e78b0d^205d42d1ea46
1206419,
757284,
720058,
1073594,4928e9841468^75aa74ecca3a^c9a74f4ee1f7^a3990d1c42ff^b373c1d4e8ae^22d6c5982c53^9f6f3b18961e^74e5dc1deb8e^ec55161f8059^a16372ce30b5^246ea55e42c3^ec7577dec4fc^9b2a99adc05e
948188,f9cf4a647f39
1109766,
1286258,01c1f4606956
808402,
829571,
653270,cba434e4cfbb^ed15cc897a16^c6e4f04278cd
962791,
844606,
1090950,
1076975,5155f3aaa479^3cffd20b3452^55c1f447549d^6ea4ce828d06^d874785394e1^8892214038df
1076754,
1062293,
1151252,
1201995,
917479,
1291346,
1206671,
1203289,
871594,
727702,
827083,
1136242,6ab615e8e4b2^642bfa833485^38c7d7a7f586
1131755,
754233,5b46705ba525
1131756,
1042625,323eb3b2eb2a^75ca0ab361b8^1e7a720a0f63
714067,
1042192,
714062,
798826,d7ff5aecff0c
1062126,
787831,965f5e18ee05^a16372ce30b5
756735,
889504,
1162198,
798829,
864262,
1271058,
1159410,
1265045,2e5394aaf4b2^2c831793f1a6^963873ff3081^e676a99a7a8d^e14e2cc7d786
1273504,
1293929,1f187d595480
1208665,b9fc2eb18bd1^3b419a7a354c
1225470,e94f12b0bcf3^b1095ad5a4b8^032f4c24fc34
1234158,9b2a99adc05e^a16372ce30b5^97db2a0c7364
1151259,
1182147,
1268056,
1123732,
981921,
1254400,2003ba093ba2
752149,
748654,b35689d684f7^8d003a6c5cb8
1255787,
987003,
826681,
1158322,
659718,
931041,
958561,
1229462,5461a3e1a218^6c938a277aa6^77d99630aa73
735666,
1022016,5a9badd6db00
1287075,eeee65feb9ad^10e5dd951795^0edd9d046fd1^0e9250899401^621ab19e86db^05d1961093c1^f385a5b64696
1084025,9a4531d2d243^f5a301fe9ba5
1268233,b5c4b792f3f2^009eb2cbd763
1192302,60d2f893feb9^d69928567288^8439b1a17178^56c3cb543b90^d4e7b198391c^fc5ff8a35475^802abb82a0b3^68bef2d8c8bf^2c37ce863a3e
1200485,
1110420,
1260190,9b2a99adc05e^a65ccabdef2e
863123,
1072313,3265325c3ad5^1471876c787a^116329598a64^76407f0f10ba^6bd01c3b4945^82bc6c4f7e5b^d6f8b964ca27
1192359,
715916,
1145541,
971283,
709391,
771099,
792677,
696020,
1144410,
1090229,
1069658,
695640,175a0afe3c43
995603,4db1cd62b2c3^9040a7cf2639
1207107,
1150277,7ff735f32aac^f3c7e9a00af8^27ae9275cd05
935568,4231ddd5f31a^6b333c2cb538
995607,
879558,
1240208,760b56778e5a
1110528,
1207108,
721354,
790856,
1177505,388df914497e^b5c4b792f3f2^9b2a99adc05e^2a383ebb99d5^a16372ce30b5
1140089,8f314a751ca7^99fc16e53192^eecfe4499f38
691215,9b2a99adc05e^d47a10acc66d
1177501,9d1e2d6f156b
789308,
941322,
910171,
1068384,416facdd97da
1279440,c4d101e34585
1215012,
810253,a0f88cdad5c9
1000960,
916433,
913151,e7854b4d29ba^9b2a99adc05e^57ffaa460a6b^a16372ce30b5
916430,
1160775,
792903,102be3d1f103
932694,
988051,
1246750,
812377,
960565,8ba0e4588b64^008abc8720e4
1171904,012638ffaacc^537c3637b992^6da4e0b92328^43277bc87c17
1243307,
764324,
1122064,
738334,f631e1b0e296
949913,
788189,a16372ce30b5
1265256,1620323c1a01^6cadeeb02a0c^391ac2bb95bd^1218c119a5d4
710562,
1135320,
1236120,3e4236a5d8ed^4cedbdf21ddd^99126eb54dff^dec6b701c9ea^18f7b45c54a5
1137341,
958882,
983270,
988068,
1044595,
883165,6ec27ac9edac^9b2a99adc05e
1085771,
838663,
1298594,1ed87253fdf1^70e1d04f9487^4f39f2e1324b^43912de433e3^9bb004e50cc8
749120,b0eac121f619^09dc9b406bd6
838668,
1194627,6470d649e1bb
1112345,f8704e9dd82c^c5391fab9cc1^01cd9a72cf48^f2b29dbe2ae9^e9204ad8b61a
1147143,
745818,
1132328,366a3d38c09e^1eed7ad9fbb7
1119463,37bd1af93c54^8a69a71936ce
1119462,
748531,8a6554580c4e^64a62f199dbd^8bf3120ed0f8^9e88718a9469^f96f490bedab^7633ec2f52b9^1f0c0a016330^7bcf75d570a8^b752b0c0dc02^03de6e80ddc5
1209278,c664375c0d5b^ac4464790ec4
1204101,
1093863,
925082,
798964,90abdda369f7^dd28317d64d4^e7854b4d29ba^3331b6e4bcf7^4d177002f473^9958e7a9771e^90e46b3e8e6f^25a13d26509d^a1d1e59ac1de^c165b3127975^ec7577dec4fc^b14496f9fb7a^a16372ce30b5^35ba5ef18778^1556064f1c20^ed9e42293a6f^749dfebefd83^46e3ca39d3d0^79727970b987^c62fe949af60
1075697,
1171777,d3f32887012e
1089207,8127c14d0bd5
716334,
822456,a16372ce30b5^8db316b82379
1063598,17f84a2187f2^3a545eb9828b^dbeea0e93b56
767980,
899863,6df63191884b^079071eed1d1^993507024dc6^35879b7a23f9^1721b571672d^1a89509e25e4^9de290615b21
899861,ea8d855c4edb^98749e68d9d3
872812,78a43b5ffabd
1214279,
881370,6e7fa061e61a
878509,e3a0ca11961e^2e005a9a0a72^df5bcdcadfba
1272429,
905370,
886255,f5eca934fa16^1b3d61ce3604^6d00f1cbfa08^be00c204c582^62fdf1a5235d^554597fd45e9
1222054,
1070488,a15d75939cd5^b72fbbbfc671^e7854b4d29ba
1265641,
828990,
1218763,
759364,
813533,
653717,
813024,94a24110bbf0
1061653,
1247807,
1249314,
482057,
1253995,
1228716,
1178215,f4f8faa3771c^de1ddaec57b7^30f68d9c65a5
1238440,f1dd5e362984
843247,
821224,
1170231,
1190302,
1194335,18bc11b32f6f^96c8ca415e45^ef8381db1873^c30b79646349^934e7c6d8811
830090,
897095,
1036581,
1289623,
1283619,
1148375,5c0bd25d0a24
686107,
854319,083e6703ed56
776067,
844832,
928607,e7854b4d29ba
761975,
973704,
1228437,9b2a99adc05e
1258865,
1241566,
1107655,
719022,
1258524,
1163359,0cea8df69681
832032,40a8737b62a1^a05453237290
1148880,ed4b995667b5^509282768033
826388,
1027221,
1164100,b8dc4a7b444a
1253199,964d75a56702
1005449,
1113431,beef4eb44854^a6c661655312^d906d4e1acbe^83dce280d871
1078674,faf5cbc1c6ee^494ab80e54f8
1072645,cd57ffe57293
1121001,
773653,
1064211,
755267,
830323,
731025,
1166048,
990655,
830329,
802628,247b83139d6d^b263947c76fc^7faea8ebd049^f53268a84b23^f05411771ddd^256c57537507
803276,2187cab0d2f6^165a48c9ea89
1058022,7770095ccedf
728028,c43d0ddbc1c7
725597,
902350,ff1e250b7f23
1229395,199e231bfa7f^b5b1a8e8aee4^af6ca1b6b58a
699543,
623462,
1183484,cc0d4e6985ae
1164407,
670659,
710961,
1133583,713722c64bd3
821955,05a339620439^13b5a7af35bb^e31b47c574bf^ed15cc897a16^3480ad2e571f^c6fe0a8a5929^2473849c510b^3597432da4d9^9b2a99adc05e^7b3481486928
1150476,
990387,
1205194,
990384,
771873,b7f3236f127b
1028415,8c60c6fa67c9
1184705,
1170522,
1205199,
758010,c2a9fb626038^b162f27251fb
1022869,
762588,
1109954,8a4df73f1ab8
905084,
981780,
809674,
1058282,
652401,618c5d784dac^ff00a422b6f1
902532,abaf789d8030
1125490,ee9403c598d6
719684,
766616,
655836,
791344,
1244861,
916126,
1292500,
1276424,
1079789,f99c42bb080e
1234099,
1172270,
854088,def2b3740f0d^15fe29a17221
820682,b29ecfdf4255
1289848,
972070,
1193765,
1079225,
715211,
812814,
715213,
1057199,
783867,9b2a99adc05e^2efe763ee2ca
1131563,
1286390,
1139751,
772296,5d290ee96e81^287dc7b3152b
799477,
799470,345ebb6f3f3e^dcae72a1333c
1131568,
943201,
980445,
1182287,9d6fc27d1c77^e1128d8612ff^99994b4a3682^f5b56f26141b^3c4dc1b74b7f^0e722555cc6d^715a00dcf5c0
1287446,ec7577dec4fc
1280497,
1225044,52d317984735^9b2a99adc05e
975695,38961d1068f8
1167756,2dfd144f0bfd
860621,
1255298,
1182289,
721242,
1180827,
1130616,
1196079,3dd64eb9fcf2^119d46e5cec3^e9d6fd04d08e^812981a7ba3f
1028942,
780712,
957475,
766802,
867818,
1079250,229dc47b5059^8ea6345cc308
634373,6f0dae17da53
1215739,
1021595,
810363,f1b524d51e6b^4bea9e9d2e2c
1213888,
749467,
967218,
1223947,
945585,6c9caeb3422b^5c730c1f2274^9b2a99adc05e
833076,
1183730,
1235411,
1042295,93f99d0518c7^cfecc1e79952
1049217,
1290628,
1049740,440f68cba022^95f848f55c90^44c19e8283c2^5eece3c778aa
1128523,
986542,582e1c0c2b21
831780,
1057541,
1159751,
1293028,e2729ae757f0
1012677,
1189162,
906301,
701662,
1025062,
871671,3542b2bfa001
1265000,
1265004,
798197,
887115,
1153469,116329598a64
804090,
749010,b2f1b368e2f2^e7854b4d29ba^f631e1b0e296^829732925bfa^57ee1a91e771^d6d732ef5650^1ad8506a40d2^03d57c393397^f51a5ba84b56^709948da957e^0e8af7eb5f55^4e9464928e08^26acd30cab90
1153460,a16372ce30b5^39b72947ad79
723077,
788822,0b30b3263f8d^b769a2b79e6b^d60ffe67a13f^bf07c6253287^0cd7e38f0b39^3b0ae9af7194^9a145389d570^aadf6091245b^8fbd8f861465^149eff9b7b92^7ecd5e911ba4
956704,22797d62aa14^63a4ad84d4c8^98a74c28ee4d^fd12a2c69e93
788829,dda6c7dbb53c^e560e0fe90d1^d9b35fd9b4bf
769348,05aa7f1962a3^960b80d99b4a
1096263,5f4d6e20b6de^372ae5eae8b9^c0ce357af3db^dad61f719326^8b659f81bab8^4ba9cc4ee095^eaff15332579^0c4d3b7be17e
1128747,
888820,
1268559,6fd4bb500d42
1119698,
1241362,
713464,
1262184,40a8737b62a1
716108,
822686,
1119691,
1209465,0201aa7eaf5c^737218b404d9
1209464,
1026905,25e81fe30063^b3d85b68449d^8754d98c1df4
768494,
856423,f1b524d51e6b
1259735,
786623,
851436,
856425,
1088247,
917646,
856428,
961773,
779078,
1178166,
1263951,
1042873,
946802,
952335,96084f7e34b3
967033,
837208,
1046140,cc0c09414a1c
864107,
1192791,
1064706,a5679c8bc3fe^0a4b034ec82c^d7275a8a0b2a^de7487db16d9^17f69581d758^dd08c10193c6
775211,
813851,
791445,bf1a005f1e61^06dae3ea0f89
690354,
1208847,
692260,
867104,05cec4050393^5696aa5b9354^6ac63545817c
1099085,
905369,
1255949,
1065523,
822340,55d64487e54a^55b2d38ac36c^c5c30b93ee5e^9602f98a6a70^fc20c82707ac^896e8053f724^1f52e1945cd5^505785fec80e
1044129,
1198453,d4105352a832
872375,591a90d5975f
1233819,b583adc5046c
1078316,
1143280,
1123163,627909e0506e
990395,
1118615,2f937bb5d31c^262cfa5c56ae
830665,9b2a99adc05e
952721,
844068,
1194430,33e37e4feb3f^ab4b57e3c2be
756277,736d90d02bd4^9b2a99adc05e
1045087,
751809,
1130195,4ede291d2e4c^43516c3e17fb^af10b6844d98
1190093,9daee31e3b99^e7b4aa5f253e
973138,
678588,
1055113,
1236373,
1236372,
924651,
976940,
708155,
931843,
758382,
1029942,
1240414,cad25450eff5^51a1fa4c521f
995145,
968334,
612453,
968447,
787570,
1100742,
1244523,3db89a9ca18a^4ac775c9f8ed^05fe24d0499a
1244250,
1084589,
1147555,
978811,
1155241,9ea27ee1d96d
1147808,
807847,90f47a584aed^9b2a99adc05e
1199224,807550417c75
807845,
1260611,
759162,7936634f5fe3^ec7577dec4fc^523a116d617f
1243806,
1273129,23f5c88adb8f^c838abaf38a4^c807ac6313a1
859179,a9ab0881ebe2
755383,
1214428,
823236,f00bc02921e3
707150,
1199662,
900072,
783005,
981680,7aca035355ae
1250525,840a80f401a6^045afee26805^27a67b5cc591^8734ea74053b
1250520,0da1dc4f6c95^9dde6af30ab2
1164168,
981689,
906620,
748498,
1102297,6c1c7e45c902^f9203039a956
1285239,3271caad1b5c
1102295,
1110557,383e60bc9089^ee4bd9f2cd7a^9b2a99adc05e
1085356,1967d592df13^792b2a9e647e^030dfb5fa2af^bf9daaf1ef28
1061993,
1030426,d8dc49d5bd60
1255731,
1280132,18eea9cb1c46^48ef078126bf^fd9b3cd32b47^bcbc9f1cfb10^8ed5d27728dc^81de36604bf2
859768,
1255737,42c0f3d737f1^1967d592df13^82bbdffc624b^1ebe4da27dd5^838ec139ac83^3382beb6de84^7c18257d0163^f31612f8f3bb^02eca42adbbb^509e62e4bc1a^0bf7876fd793^bad7af6079e9^78fe845914c0^2ffeac43b95e^2572b784a8bb^fbcd6734691f^4c5f304c7451
956605,
853105,
744772,
1072780,1967d592df13^04019eb4d1b5^030dfb5fa2af^8bc52009e325^013907ce316a^0224b5d034e4^bc103864507b^d0d427badc22^7b6f1f18c052^7c18257d0163
802658,7dbb80929252^f332c2b64748^a8171812fe05
817284,
952989,
1238427,690b443ea689^814f092ecaf9^0b1f0a4afb91^8f7defebd30a^59f911418d49^46b8c45ac877^86e5da1a0a52^f4c04bd52811^4812540ac78a^33a387ea92de
857342,
989109,
1264832,
799869,
1004183,9ce66d058939
1249786,
1191916,
816480,
1202993,7938cd20bee3^9b2a99adc05e^6bff277e306c
745177,
1191918,
701875,88caff1a09d0
991246,
803583,
1185392,c08d8f212727^52ee1ad644d1
1120295,fcf48b5ce92d^bcbedf706c43^85ccd5fb5cfd^83667d52bfa1
899011,
1135051,
1180610,fd6fb494c349^2a4864545b47^b3d61b6150fd^54f79521758b
1294753,0c1d4dbe85c9^a331400db013^80dba24cc929
781748,
1127237,
1272652,
1083173,
1264780,
1104846,
1053992,361907c4a2ce
1086527,
1053999,7a601537cb88^5a678ff4ce22
1288555,
724808,
1189992,
708134,
822133,
725885,
1254061,ec7577dec4fc^1455ff7a4ecf^cc847f227d9a
870333,
1092570,
1157784,
717681,
1114040,
1006231,
810082,
985988,8b872592e441
768750,9b2a99adc05e
871066,
1278832,455fb7de9f84^99d94b060b63^3297733a2661^c96fbacf1c7e^69ea294ab4b6^ed84a14db655^11dcc05b46a0
767738,
1001243,
735943,
868334,
690635,
720070,
1251726,
711216,
1128196,
801301,
1142032,
1062720,
870192,
1118911,9e04b096e453^0c4295f019eb^d3c437491728
1117087,
780542,6ca8580eb84f^b98aee2cdf4f^d08fc0e5730e
841011,9b2a99adc05e
1138616,0ff268a72378^a3990d1c42ff^22d6c5982c53^74e5dc1deb8e^a16372ce30b5^9b2a99adc05e
948475,
720380,674160662e80^a638ecbe6843
1163841,
1128991,
804932,
948478,
1147446,6eaa8994ea19
974723,
839054,
1053447,05abf18b5635^96b8f28d35e8^bba94df69c13^6fe3a73c35d8
788365,b63b54f27418
1081175,e826a3acc243
788369,
784104,
1242783,
846740,
1271075,
1182610,
1129356,
1158858,
1106991,
709660,
1234422,1aecdc720018
1211243,
964262,
707711,
964267,
1261008,
1123245,1308210aefb4^97229b790012^b9ee503b2c90
1204700,c860539f82bb
1267928,
1267929,adc7dd34508b^dbb14513cb83^c816a4349211^0fed9d8896b2
849014,
757400,
1108721,43585af186ec^351a8f7d3512^f653d96cd70b
705572,
1127405,a957533009df^57c76122bb27^72ce4c2ccdcb
993666,
1250897,
709448,a5a97bafc953
1025812,
1038465,
1291082,7b4ada358d96^27bf218dee2b
828249,97040ffd8e31
911409,118383f8e8ff^f6254cdb0f63^8272387621cf^1d847cc0dbf6^9b2a99adc05e^a940246459b7
1145567,
863104,eaa88688e9e8
828243,
655660,18b8df733e33
1204836,
828246,
828247,
857906,
1247443,
1151175,7cfa6632f4ce^8f2814bc943b^60e60567879b
916237,
1160578,
1160577,
946475,6e2e25fc3713^4ede291d2e4c^c0eaec585ea7
815071,c27de97f078d^bc2385c28209
900890,334b24c05703^8f3f965dc116^37d32a10aed3
788589,
798510,9e93f190f64c^e517d4c43143^fc78ad051132
517765,
1222226,
949703,60e84998a0a2
648277,
847367,72ee03c1e571^c1bcca41d551
700930,3542b2bfa001
621228,
1279467,
1244062,0d124d4f28b0^4231ddd5f31a
1259345,
1215079,
942791,09adce374ccd^b5c4b792f3f2^3d9424eb6eb4^a2b95187929b^b74512cb7fee
1044600,
967007,e693549c022b
967005,
858582,9929e066c937^9b2a99adc05e
696636,809d3205d3b8^0ed4f22648e3
788877,
1063893,
922921,
1063896,
910191,
738642,
785754,7db218a91c88^97e11f940f25
738641,
950930,fea6d161488d^78b36c1db4e3^f0645e127d75
1093567,
950240,
792928,
1015988,
1216924,
1043733,
1012535,
898828,b5c4b792f3f2
1189202,
816913,
1255127,
814761,
855221,
759719,dfd8e10f7155^583cb8819d62^78008b00e92e^d0c192e5bd41^0ea22d1ff97e
1193365,
1148383,
1215290,3f1616172cd6^b8dc4a7b444a
987682,
979443,
1275384,
1115153,
1153693,99b68a13246b^d7c45e9d8a9d
896547,
977150,
886077,
932786,
977155,
1251667,
1174011,
1238656,
925308,
1260836,ad1b7a04fbba^66d2a14f0fb0^4958e6add3c9^f7de657a37ed
816250,
831432,
673037,
723861,
793523,
1146832,
1088050,3b0e81a6e214
911400,91b749fdbf32
945829,895c223bd89e^5b6fc1230141
1135883,
1228885,7d1c223f397c
1228882,7f2e295e4981
886816,7d3a05e286a6
642338,
777026,
988698,9b2a99adc05e
801883,b9b9d9f379db^d8dc49d5bd60^a742bf08f125
1273353,
716875,d3724c31c3a0^e7854b4d29ba^2437636244f3^8651133cd196^8cb3a9d9f7f9^9b2a99adc05e
1104036,dbd6f67cc8a8^f54747d3a908
777028,838abb8c06d9^d92215a6eea1
766858,
1249845,
818766,69a9aa30f2ef
756419,
1265880,
1274837,9b2a99adc05e
1274834,
784050,
1249849,
1065999,
1065998,
1041658,
1028358,67f5286dda31
890495,9b2a99adc05e
919900,76dd3bdc30df^dc963b7bbb76^c36791017011^023023d36160^fe83fd612679^6258cfdfe2d9
969780,
1261320,2f614bcd9405
1193989,
1188001,
719117,9b2a99adc05e^9f620bb15d28
956524,
856755,
1244295,
786380,
856752,
1229825,
680717,6d49509b28a4^31b6ab15760e
1230937,
1283637,
968838,
1211592,
1056468,
745699,
1210249,cb0eda54dfab^9b2a99adc05e
1210243,
1073863,
1073316,fb00a01bf9f3
1130768,
