,bug_id,max_pos,min_neg,overall,owner_pos,owner_neg,manager_pos,manager_neg
14183,1157789,3,-4,6,3,-4,0,0
14184,1157467,2,-3,-3,2,-2,0,0
14185,1157586,2,-3,-1,1,-1,0,0
14186,1160424,3,-3,4,1,-1,0,0
14187,1157469,3,-3,-1,1,-1,0,0
14188,1157468,2,-2,-3,1,-2,0,0
14189,1160421,3,-2,6,0,0,0,0
14190,1157784,3,-4,-14,2,-3,1,-1
14191,1160422,2,-3,-1,0,0,0,0
14192,1159987,4,-2,2,4,-2,0,0
14193,1160200,4,-4,0,1,-2,0,0
14194,1158003,1,-2,-1,1,-1,0,0
14195,1157766,3,-3,1,0,0,1,-1
14196,1157760,1,-3,-3,1,-3,0,0
14197,1157761,1,-2,-1,0,0,1,-1
14198,1157768,3,-4,8,3,-4,0,0
14199,1157803,3,-3,-5,2,-3,0,0
14200,1157809,2,-2,1,0,0,0,0
14201,1158714,1,-1,0,0,0,0,0
14202,1158500,2,-2,-1,0,0,0,0
14203,1158506,1,-1,0,0,0,0,0
14204,1159999,2,-3,-5,0,0,0,0
14205,1159443,2,-1,2,2,-1,0,0
14206,1158133,3,-4,-1,3,-2,2,-4
14207,1159840,2,-2,-1,0,0,0,0
14208,1157283,2,-3,-3,1,-3,1,-1
14209,1157280,2,-1,1,1,-1,0,0
14210,1157289,3,-4,9,3,-1,0,0
14211,1158437,2,-2,-1,2,-2,0,0
14212,1157864,2,-3,0,0,0,0,0
14213,1158430,2,-3,-3,0,0,0,0
14214,1159433,3,-4,-19,3,-3,0,0
14215,1158822,3,-2,-1,3,-2,0,0
14216,1159437,2,-1,1,0,0,0,0
14217,1159922,3,-4,1,3,-3,0,0
14218,1159744,3,-4,-1,0,0,1,-1
14219,1159747,3,-4,-8,2,-2,1,-2
14220,1159741,1,-1,0,0,0,0,0
14221,1159742,2,-2,-1,2,-2,0,0
14222,1159743,2,-3,0,2,-2,0,0
14223,1159665,3,-3,-3,2,-2,0,0
14224,1158226,3,-2,2,3,-1,0,0
14225,1158222,2,-2,-1,2,-2,0,0
14226,1158223,1,-4,-48,0,0,0,0
14227,1158343,3,-3,-1,3,-1,2,-1
14228,1158340,2,-2,0,0,0,0,0
14229,1158344,2,-2,-1,0,0,0,0
14230,1159326,1,-1,0,1,-1,0,0
14231,1159327,2,-2,2,2,-2,0,0
14232,1159320,2,-3,-19,1,-3,0,0
14233,1159321,3,-3,-2,2,-2,2,-1
14234,1159280,3,-2,3,2,-1,0,0
14235,1159283,2,-1,1,0,0,0,0
14236,1159065,2,-2,2,0,0,0,0
14237,1157343,3,-3,1,0,0,0,0
14238,1159109,3,-3,1,3,-2,0,0
14239,1159101,1,-1,0,0,0,0,0
14240,1158916,3,-4,-1,3,-1,0,0
14241,1157503,1,-2,-1,0,0,1,-1
14242,1160506,3,-2,5,0,0,2,-1
14243,1157237,2,-4,-4,2,-4,2,-2
14244,1157235,3,-2,1,0,0,0,0
14245,1157991,2,-2,-5,0,0,0,0
14246,1157231,2,-3,0,2,-2,0,0
14247,1158761,3,-4,-7,3,-4,2,-2
14248,1157239,1,-2,-1,1,-1,0,0
14249,1157728,3,-3,0,0,0,3,-3
14250,1157488,1,-2,-3,1,-2,0,0
14251,1157726,3,-4,0,0,0,3,-1
14252,1157727,3,-3,-13,0,0,0,0
14253,1160476,2,-3,-6,1,-2,1,-1
14254,1160379,1,-1,0,0,0,0,0
14255,1160471,3,-3,0,3,-3,0,0
14256,1160376,2,-1,1,1,-1,2,-1
14257,1158960,2,-1,1,0,0,0,0
14258,1160154,2,-2,3,0,0,0,0
14259,1160098,1,-1,0,0,0,0,0
14260,1158463,2,-1,1,0,0,0,0
14261,1157654,3,-3,76,3,-2,0,0
14262,1157732,1,-1,0,0,0,0,0
14263,1160250,3,-2,-5,0,0,0,0
14264,1160398,1,-2,-1,0,0,0,0
14265,1158862,3,-3,0,0,0,0,0
14266,1159963,3,-3,-53,1,-1,0,0
14267,1159967,3,-2,0,3,-2,1,-2
14268,1158868,2,-2,1,0,0,0,0
14269,1157995,3,-3,-4,0,0,1,-2
14270,1157994,3,-2,4,2,-1,0,0
14271,1158046,2,-2,5,2,-2,0,0
14272,1159310,2,-2,2,0,0,0,0
14273,1160023,4,-3,8,2,-2,0,0
14274,1158144,2,-4,-5,2,-4,1,-1
14275,1160027,1,-1,0,0,0,0,0
14276,1159490,3,-2,2,3,-1,0,0
14277,1158264,3,-4,7,3,-2,0,0
14278,1159495,2,-3,-4,2,-3,1,-1
14279,1159496,2,-4,-3,2,-4,0,0
14280,1159497,2,-3,0,0,0,0,0
14281,1159792,1,-1,0,0,0,0,0
14282,1159794,1,-1,0,0,0,0,0
14283,1158545,2,-1,1,2,-1,0,0
14284,1159402,3,-2,4,0,0,0,0
14285,1159401,3,-3,-1,3,-3,0,0
14286,1158546,2,-1,1,2,-1,0,0
14287,1159407,2,-1,1,0,0,0,0
14288,1158540,2,-4,-5,2,-4,0,0
14289,1159405,2,-2,-2,0,0,0,0
14290,1158810,2,-2,0,2,-1,0,0
14291,1159814,2,-3,1,0,0,1,-1
14292,1159409,2,-3,-1,0,0,0,0
14293,1159366,3,-3,0,2,-3,2,-1
14294,1159812,3,-2,0,1,-2,1,-1
14295,1159813,2,-3,-2,2,-2,0,0
14296,1157579,3,-2,4,0,0,0,0
14297,1159144,2,-2,0,0,0,0,0
14298,1159990,2,-2,0,0,0,0,0
14299,1157573,2,-2,5,2,-1,0,0
14300,1157577,3,-2,2,0,0,0,0
14301,1159385,3,-4,2,1,-1,0,0
14302,1158313,1,-1,0,0,0,0,0
14303,1159389,2,-4,-3,0,0,0,0
14304,1159828,2,-2,1,0,0,0,0
14305,1157279,1,-1,0,1,-1,0,0
14306,1157276,2,-2,36,1,-1,0,0
14307,1157277,2,-3,-1,0,0,0,0
14308,1159131,3,-3,1,0,0,0,0
14309,1159037,2,-1,1,0,0,0,0
14310,1159034,3,-2,1,0,0,2,-1
14311,1158920,3,-3,0,1,-3,0,0
14312,1158927,2,-3,-2,0,0,0,0
14313,1160216,2,-2,-7,0,0,0,0
14314,1157898,2,-3,-14,2,-3,0,0
14315,1159048,1,-2,-1,0,0,0,0
14316,1157476,3,-2,1,1,-2,0,0
14317,1160436,2,-3,0,0,0,0,0
14318,1160199,3,-2,-2,0,0,0,0
14319,1159480,3,-4,-2,0,0,0,0
14320,1160217,2,-3,-2,1,-1,0,0
14321,1160215,1,-2,-1,1,-2,0,0
14322,1158031,1,-1,0,0,0,0,0
14323,1158030,3,-2,3,0,0,0,0
14324,1157195,2,-4,-5,2,-4,1,-2
14325,1157194,3,-3,-1,1,-1,0,0
14326,1157193,2,-3,-1,1,-1,0,0
14327,1157750,1,-2,-1,0,0,0,0
14328,1157752,3,-3,-1,0,0,0,0
14329,1157754,2,-2,-6,2,-2,0,0
14330,1157758,2,-2,2,0,0,0,0
14331,1157203,2,-2,0,0,0,0,0
14332,1157201,2,-2,-3,1,-2,0,0
14333,1157810,2,-2,-1,0,0,0,0
14334,1158544,1,-1,0,1,-1,0,0
14335,1158547,3,-3,-3,1,-3,3,-3
14336,1158645,2,-2,0,0,0,0,0
14337,1158728,2,-3,-4,2,-2,0,0
14338,1158640,3,-3,-5,0,0,0,0
14339,1160321,3,-3,-1,3,-3,2,-1
14340,1158541,1,-1,0,1,-1,0,0
14341,1157688,2,-3,-3,0,0,0,0
14342,1160281,3,-3,5,0,0,0,0
14343,1160280,3,-2,2,2,-2,1,-2
14344,1158456,3,-2,7,2,-2,0,0
14345,1158811,1,-1,0,0,0,0,0
14346,1159455,3,-3,0,0,0,0,0
14347,1159456,2,-3,-1,0,0,2,-2
14348,1158542,1,-1,0,1,-1,0,0
14349,1160267,1,-1,0,0,0,0,0
14350,1160104,2,-1,1,1,-1,0,0
14351,1160102,2,-3,-1,0,0,1,-1
14352,1160101,2,-3,-1,2,-3,1,-1
14353,1159850,1,-1,0,0,0,0,0
14354,1157290,1,-2,-1,0,0,0,0
14355,1157292,3,-4,1,1,-1,0,0
14356,1157293,3,-2,-1,0,0,0,0
14357,1158549,1,-3,-4,0,0,0,0
14358,1157299,1,-2,-1,1,-2,0,0
14359,1159520,3,-3,-4,1,-2,0,0
14360,1158859,3,-2,3,0,0,0,0
14361,1158858,3,-3,-3,0,0,1,-2
14362,1158427,2,-3,-6,2,-3,0,0
14363,1158424,3,-4,-6,0,0,0,0
14364,1158425,3,-4,0,0,0,0,0
14365,1158853,2,-4,-1,0,0,0,0
14366,1159484,3,-3,3,3,-2,2,-1
14367,1158855,3,-4,-10,1,-2,1,-1
14368,1159772,3,-2,2,1,-2,0,0
14369,1159779,1,-2,-1,0,0,0,0
14370,1159672,3,-2,1,0,0,0,0
14371,1158218,2,-2,1,0,0,0,0
14372,1158353,2,-4,-3,0,0,0,0
14373,1158354,2,-2,-1,0,0,0,0
14374,1160218,3,-4,3,0,0,0,0
14375,1158357,1,-1,0,0,0,0,0
14376,1159290,1,-1,0,0,0,0,0
14377,1159929,2,-2,1,0,0,0,0
14378,1157409,3,-3,-3,1,-2,0,0
14379,1157400,3,-3,12,2,-1,0,0
14380,1157404,4,-2,5,4,-2,0,0
14381,1159276,3,-2,3,0,0,0,0
14382,1159273,3,-3,-2,2,-3,0,0
14383,1157962,1,-1,0,0,0,0,0
14384,1157963,3,-3,-105,2,-1,1,-1
14385,1159171,3,-4,-14,0,0,1,-1
14386,1159974,2,-4,-2,2,-2,0,0
14387,1157569,3,-3,-2,0,0,0,0
14388,1157533,3,-1,3,0,0,0,0
14389,1157714,2,-2,-1,2,-2,0,0
14390,1157716,2,-2,0,2,-2,0,0
14391,1160316,1,-2,-1,0,0,0,0
14392,1157248,2,-3,-1,1,-1,0,0
14393,1160313,2,-2,1,0,0,1,-1
14394,1157718,3,-1,5,0,0,0,0
14395,1160311,2,-2,-1,1,-2,0,0
14396,1159001,3,-2,2,0,0,0,0
14397,1157677,1,-1,0,0,0,0,0
14398,1160490,2,-2,0,0,0,0,0
14399,1157327,2,-2,4,2,-1,0,0
14400,1157493,1,-2,-1,0,0,0,0
14401,1157322,3,-2,1,0,0,0,0
14402,1157916,3,-2,2,0,0,1,-1
14403,1157914,2,-2,0,0,0,0,0
14404,1158319,2,-2,1,0,0,0,0
14405,1160369,2,-2,0,0,0,1,-1
14406,1160407,3,-3,3,1,-2,1,-1
14407,1160361,3,-4,-4,1,-2,0,0
14408,1160142,3,-3,-8,3,-3,0,0
14409,1159558,2,-3,-2,2,-3,0,0
14410,1160146,3,-2,4,1,-1,0,0
14411,1160147,2,-2,0,0,0,0,0
14412,1158412,2,-2,0,2,-2,0,0
14413,1157661,3,-1,2,0,0,0,0
14414,1157663,2,-2,0,1,-1,0,0
14415,1157664,3,-2,9,1,-1,0,0
14416,1160382,2,-3,-4,2,-3,1,-1
14417,1157666,2,-2,0,0,0,0,0
14418,1157669,3,-1,4,0,0,0,0
14419,1158781,3,-3,-1,3,-3,0,0
14420,1160227,1,-1,0,0,0,0,0
14421,1160389,1,-3,-2,0,0,0,0
14422,1158898,2,-2,1,2,-2,0,0
14423,1158896,2,-3,-4,1,-3,0,0
14424,1159950,2,-3,0,0,0,0,0
14425,1157984,3,-4,8,3,-4,0,0
14426,1157985,2,-3,1,0,0,0,0
14427,1157829,2,-2,0,0,0,0,0
14428,1157828,1,-1,0,0,0,0,0
14429,1158772,2,-2,0,0,0,0,0
14430,1158773,2,-4,-4,0,0,0,0
14431,1157827,2,-2,0,0,0,0,0
14432,1157989,1,-1,0,0,0,0,0
14433,1158257,1,-2,-3,0,0,0,0
14434,1158399,3,-4,4,2,-1,0,0
14435,1159304,2,-4,-2,0,0,0,0
14436,1159305,3,-3,0,2,-2,0,0
14437,1159306,1,-1,0,0,0,0,0
14438,1159300,3,-3,2,3,-3,1,-1
14439,1159301,3,-2,-3,0,0,0,0
14440,1159302,1,-1,0,0,0,0,0
14441,1160137,2,-1,1,0,0,0,0
14442,1160131,3,-2,2,2,-2,0,0
14443,1158090,1,-1,0,0,0,0,0
14444,1158154,2,-3,-3,0,0,0,0
14445,1160030,3,-2,0,3,-2,0,0
14446,1160138,3,-3,6,3,-2,0,0
14447,1159780,1,-2,-1,0,0,0,0
14448,1159789,1,-1,0,0,0,0,0
14449,1159410,1,-1,0,0,0,0,0
14450,1158805,2,-1,1,2,-1,0,0
14451,1158806,3,-4,-5,3,-4,0,0
14452,1158551,1,-3,-2,0,0,0,0
14453,1158557,3,-3,-3,1,-2,1,-1
14454,1158558,2,-3,-11,1,-1,1,-2
14455,1158809,3,-4,3,0,0,0,0
14456,1159604,3,-4,4,2,-4,0,0
14457,1158321,3,-4,1,2,-4,0,0
14458,1158320,2,-2,1,0,0,0,0
14459,1158323,2,-2,2,0,0,0,0
14460,1159737,3,-2,5,2,-2,2,-1
14461,1159731,2,-2,2,0,0,0,0
14462,1160458,2,-3,-3,1,-1,0,0
14463,1160456,3,-2,5,0,0,0,0
14464,1159124,2,-1,1,0,0,0,0
14465,1157951,2,-3,-3,0,0,0,0
14466,1159127,3,-3,-1,0,0,0,0
14467,1157954,3,-3,4,0,0,0,0
14468,1159043,3,-2,4,0,0,0,0
14469,1157893,2,-2,0,1,-1,0,0
14470,1158931,2,-3,-1,0,0,0,0
14471,1158933,2,-4,-1,0,0,0,0
14472,1157691,2,-3,0,0,0,0,0
14473,1160298,1,-1,0,0,0,0,0
14474,1157566,2,-2,1,0,0,0,0
14475,1159009,2,-1,1,0,0,0,0
14476,1157561,3,-3,3,3,-2,0,0
14477,1157446,2,-1,3,1,-1,0,0
14478,1157568,2,-3,-1,2,-3,0,0
14479,1157442,2,-1,2,1,-1,0,0
14480,1157624,3,-4,-3,0,0,0,0
14481,1157627,2,-2,0,0,0,0,0
14482,1158634,3,-4,4,3,-2,0,0
14483,1157629,1,-2,-1,0,0,0,0
14484,1157628,1,-2,-1,1,-2,0,0
14485,1158741,2,-4,-6,1,-2,0,0
14486,1157219,2,-2,-4,0,0,0,0
14487,1157746,2,-2,2,2,-2,0,0
14488,1157745,2,-2,1,1,-1,0,0
14489,1157212,1,-1,0,1,-1,0,0
14490,1158633,1,-2,-1,0,0,0,0
14491,1158632,2,-3,-1,0,0,0,0
14492,1157692,2,-2,0,0,0,0,0
14493,1160350,2,-2,0,0,0,0,0
14494,1160357,1,-1,0,0,0,0,0
14495,1158980,2,-3,-1,0,0,0,0
14496,1158982,1,-2,-3,0,0,1,-1
14497,1158731,3,-3,1,0,0,0,0
14498,1158989,2,-1,1,0,0,0,0
14499,1158735,2,-2,4,0,0,0,0
14500,1162395,2,-1,2,0,0,0,0
14501,1162251,3,-4,-9,0,0,2,-2
14502,1162253,1,-1,0,0,0,0,0
14503,1162322,3,-4,-2,0,0,0,0
14504,1162324,2,-2,0,0,0,0,0
14505,1162326,2,-3,-8,1,-3,0,0
14506,1162327,3,-2,1,3,-2,0,0
14507,1163257,2,-3,2,1,-3,0,0
14508,1163256,3,-3,-2,0,0,0,0
14509,1163254,3,-4,5,3,-4,0,0
14510,1162078,1,-2,-1,0,0,0,0
14511,1162179,2,-2,0,0,0,0,0
14512,1161670,3,-3,3,3,-3,0,0
14513,1163091,3,-2,4,3,-2,0,0
14514,1163059,2,-4,-4,0,0,0,0
14515,1161978,3,-3,-13,1,-2,0,0
14516,1162490,2,-3,7,2,-1,0,0
14517,1162495,2,-2,1,2,-2,0,0
14518,1162673,3,-2,-1,0,0,0,0
14519,1162677,3,-3,13,3,-3,2,-1
14520,1161413,4,-3,-3,4,-2,0,0
14521,1161410,3,-1,3,0,0,0,0
14522,1161416,3,-3,-10,1,-2,0,0
14523,1162779,1,-1,0,1,-1,0,0
14524,1162772,3,-4,11,3,-4,0,0
14525,1162771,3,-3,-1,2,-2,0,0
14526,1161787,2,-1,1,1,-1,0,0
14527,1162775,1,-2,-1,0,0,0,0
14528,1163491,1,-2,-1,0,0,0,0
14529,1161892,3,-4,-4,2,-2,3,-2
14530,1162787,1,-1,0,1,-1,0,0
14531,1161079,2,-2,-1,0,0,2,-1
14532,1162780,3,-2,1,3,-1,0,0
14533,1161077,3,-3,0,0,0,0,0
14534,1161076,3,-4,-17,2,-3,0,0
14535,1161072,3,-4,-9,3,-2,0,0
14536,1161526,2,-1,2,2,-1,0,0
14537,1161433,2,-2,-6,0,0,0,0
14538,1161253,1,-1,0,1,-1,0,0
14539,1161392,1,-1,0,0,0,0,0
14540,1163583,3,-3,2,0,0,0,0
14541,1163585,1,-1,0,0,0,0,0
14542,1162852,1,-1,0,1,-1,0,0
14543,1162850,1,-3,-3,0,0,0,0
14544,1162680,2,-3,-8,0,0,0,0
14545,1162608,2,-1,2,0,0,0,0
14546,1163614,2,-2,2,0,0,0,0
14547,1163070,2,-1,2,0,0,0,0
14548,1160784,2,-2,0,0,0,2,-2
14549,1163076,3,-3,4,0,0,1,-1
14550,1160788,3,-4,1,2,-2,0,0
14551,1160829,2,-2,1,1,-2,0,0
14552,1160828,1,-2,-2,0,0,0,0
14553,1163379,2,-2,0,0,0,0,0
14554,1161802,4,-3,-6,0,0,0,0
14555,1163374,3,-3,8,1,-1,0,0
14556,1163375,3,-3,0,0,0,1,-1
14557,1161558,2,-2,0,2,-2,0,0
14558,1163194,1,-2,-2,0,0,0,0
14559,1162358,2,-3,-5,2,-3,2,-2
14560,1163196,1,-2,-5,0,0,0,0
14561,1163192,1,-2,-2,0,0,0,0
14562,1162350,2,-2,-2,0,0,0,0
14563,1163198,1,-2,-1,0,0,0,0
14564,1162357,3,-3,-1,0,0,0,0
14565,1161320,2,-2,-2,1,-1,0,0
14566,1161325,1,-2,-1,1,-1,0,0
14567,1162826,2,-3,-1,2,-3,0,0
14568,1162824,2,-2,0,2,-1,0,0
14569,1162823,3,-2,0,3,-2,2,-2
14570,1163259,1,-1,0,0,0,0,0
14571,1162821,2,-3,-4,2,-3,0,0
14572,1163290,2,-3,-1,1,-1,0,0
14573,1160734,2,-1,3,2,-1,0,0
14574,1163453,1,-2,-1,0,0,0,0
14575,1163455,2,-2,1,0,0,0,0
14576,1162766,1,-2,-3,0,0,0,0
14577,1160733,3,-4,0,2,-3,0,0
14578,1160732,3,-2,4,3,-2,0,0
14579,1163107,1,-2,-1,1,-1,0,0
14580,1163458,1,-1,0,0,0,0,0
14581,1163105,2,-1,1,1,-1,0,0
14582,1163102,3,-3,-2,3,-3,0,0
14583,1162507,3,-2,3,0,0,0,0
14584,1161932,2,-2,-2,0,0,1,-1
14585,1161936,2,-2,0,1,-1,0,0
14586,1162187,4,-4,1,4,-4,0,0
14587,1163559,3,-3,1,3,-3,3,-1
14588,1162211,2,-1,1,0,0,0,0
14589,1163207,1,-2,-1,0,0,0,0
14590,1162214,2,-3,4,0,0,0,0
14591,1163201,2,-2,-2,1,-2,0,0
14592,1162218,3,-2,1,3,-2,0,0
14593,1162000,2,-3,-4,1,-1,1,-3
14594,1162009,3,-3,4,0,0,0,0
14595,1161743,2,-3,-1,0,0,0,0
14596,1161742,3,-2,7,2,-1,0,0
14597,1162434,3,-3,-4,1,-1,2,-2
14598,1161984,1,-1,0,0,0,0,0
14599,1161981,3,-1,3,3,-1,0,0
14600,1161634,2,-3,-5,2,-1,0,0
14601,1161731,2,-2,-1,0,0,0,0
14602,1161444,2,-2,0,1,-1,0,0
14603,1161298,3,-3,-1,0,0,0,0
14604,1161110,3,-3,0,0,0,0,0
14605,1161443,1,-1,0,0,0,0,0
14606,1161560,3,-3,0,2,-3,0,0
14607,1161565,3,-2,5,2,-2,3,-1
14608,1161564,3,-2,2,3,-2,0,0
14609,1162726,1,-1,0,1,-1,0,0
14610,1162727,2,-2,-1,1,-1,0,0
14611,1162720,3,-4,-17,1,-1,1,-1
14612,1162729,1,-2,-2,1,-2,0,0
14613,1163332,3,-3,7,3,-2,3,-1
14614,1161592,3,-3,2,0,0,0,0
14615,1161590,3,-2,-4,2,-2,0,0
14616,1160864,3,-2,3,2,-2,0,0
14617,1160908,3,-4,-4,3,-4,2,-2
14618,1161021,1,-1,0,1,-1,0,0
14619,1160514,3,-3,19,3,-2,2,-1
14620,1161186,2,-2,1,2,-2,0,0
14621,1160887,3,-2,2,3,-1,0,0
14622,1160884,3,-4,-1,3,-4,0,0
14623,1161362,3,-2,-1,0,0,0,0
14624,1162863,3,-2,7,0,0,1,-1
14625,1161166,3,-4,-21,3,-4,0,0
14626,1162861,3,-3,-3,2,-3,0,0
14627,1162860,3,-4,6,1,-1,3,-2
14628,1162867,1,-1,0,0,0,0,0
14629,1161206,2,-3,1,1,-1,0,0
14630,1161169,2,-4,-3,1,-4,0,0
14631,1163416,3,-2,6,0,0,0,0
14632,1163411,2,-2,0,0,0,0,0
14633,1163410,2,-2,-1,2,-2,0,0
14634,1162134,1,-2,-1,0,0,0,0
14635,1163419,2,-3,-1,0,0,0,0
14636,1163418,2,-2,-5,0,0,0,0
14637,1163384,3,-2,3,0,0,0,0
14638,1163387,1,-1,0,1,-1,0,0
14639,1163028,4,-3,-1,0,0,0,0
14640,1163029,1,-2,-2,1,-2,0,0
14641,1163024,3,-4,-5,0,0,0,0
14642,1163020,2,-2,0,0,0,0,0
14643,1163388,2,-2,-5,2,-2,0,0
14644,1162381,3,-2,1,3,-2,0,0
14645,1163454,3,-3,-6,3,-3,2,-1
14646,1162385,2,-3,-1,0,0,0,0
14647,1162261,2,-2,0,1,-1,0,0
14648,1163560,3,-2,0,2,-2,0,0
14649,1162319,2,-1,1,0,0,0,0
14650,1162318,1,-2,-3,1,-2,0,0
14651,1162317,2,-2,1,0,0,0,0
14652,1162316,1,-2,-1,0,0,0,0
14653,1162310,1,-2,-1,0,0,0,0
14654,1161664,3,-1,2,0,0,0,0
14655,1161661,3,-2,0,0,0,0,0
14656,1161662,2,-2,-1,0,0,0,0
14657,1162543,1,-3,-2,0,0,0,0
14658,1161946,2,-1,1,0,0,0,0
14659,1161402,2,-3,-4,2,-1,0,0
14660,1161405,4,-3,3,1,-1,2,-2
14661,1161407,2,-2,-2,0,0,0,0
14662,1161798,3,-4,-2,3,-4,0,0
14663,1163667,3,-3,-1,0,0,0,0
14664,1163664,3,-5,-3,3,-2,0,0
14665,1162761,2,-3,-7,0,0,0,0
14666,1161793,3,-4,-1,1,-1,0,0
14667,1161796,2,-2,1,0,0,2,-2
14668,1161491,2,-1,1,0,0,0,0
14669,1161495,2,-1,3,0,0,0,0
14670,1161886,2,-3,0,2,-1,0,0
14671,1161881,2,-2,-1,0,0,0,0
14672,1161882,2,-3,-4,1,-3,1,-1
14673,1162648,3,-2,3,0,0,0,0
14674,1161288,2,-2,1,2,-1,0,0
14675,1161063,3,-2,5,3,-2,0,0
14676,1163643,1,-2,-1,0,0,0,0
14677,1161240,1,-2,-1,1,-1,0,0
14678,1162198,2,-2,0,0,0,1,-1
14679,1161245,3,-1,2,0,0,0,0
14680,1162901,1,-2,-1,0,0,0,0
14681,1163592,3,-3,-22,0,0,0,0
14682,1163597,1,-1,0,0,0,0,0
14683,1161122,1,-1,0,1,-1,0,0
14684,1163397,2,-2,0,2,-2,0,0
14685,1160837,3,-4,-15,2,-2,2,-1
14686,1163062,2,-2,-1,0,0,0,0
14687,1161831,3,-4,0,3,-3,0,0
14688,1163214,2,-2,0,2,-2,0,0
14689,1163341,2,-2,-3,1,-2,1,-1
14690,1161838,3,-4,1,0,0,0,0
14691,1163342,3,-4,10,0,0,0,0
14692,1163349,2,-2,-1,0,0,0,0
14693,1161339,4,-3,9,4,-3,0,0
14694,1161332,2,-3,0,0,0,0,0
14695,1161239,2,-1,1,2,-1,0,0
14696,1161238,2,-3,-4,2,-3,0,0
14697,1162838,2,-4,-3,2,-4,0,0
14698,1160900,3,-4,-3,0,0,0,0
14699,1162835,1,-1,0,1,-1,0,0
14700,1162830,3,-2,1,3,-2,0,0
14701,1160689,2,-2,2,2,-2,0,0
14702,1160720,2,-3,-1,1,-1,0,0
14703,1160724,3,-3,2,1,-1,0,0
14704,1163339,3,-2,3,0,0,0,0
14705,1163446,2,-2,0,0,0,0,0
14706,1163115,1,-1,0,0,0,0,0
14707,1163445,3,-3,3,1,-1,0,0
14708,1163110,1,-2,-1,0,0,0,0
14709,1163111,2,-3,-2,0,0,0,0
14710,1163112,2,-3,-3,1,-1,0,0
14711,1162530,2,-2,-12,0,0,2,-2
14712,1162740,1,-2,-4,0,0,0,0
14713,1162147,2,-1,4,1,-1,0,0
14714,1163422,3,-3,9,3,-3,2,-2
14715,1161901,2,-2,1,2,-2,0,0
14716,1161900,2,-3,-5,0,0,0,0
14717,1161903,3,-3,-1,2,-2,0,0
14718,1162344,1,-2,-1,1,-2,0,0
14719,1162342,3,-2,2,0,0,2,-1
14720,1163239,3,-2,-1,1,-2,1,-1
14721,1163238,2,-2,-2,0,0,0,0
14722,1161033,2,-3,-2,1,-1,0,0
14723,1162018,3,-4,-4,2,-2,1,-1
14724,1163540,3,-4,-4,1,-2,0,0
14725,1162013,3,-2,1,2,-2,0,0
14726,1162088,3,-4,0,3,-2,0,0
14727,1161623,2,-1,1,0,0,0,0
14728,1161625,1,-2,-1,1,-1,0,0
14729,1161995,2,-1,1,0,0,0,0
14730,1161628,2,-2,-2,0,0,0,0
14731,1162084,2,-3,-5,1,-3,0,0
14732,1162060,3,-3,-8,3,-3,0,0
14733,1162412,3,-3,-2,0,0,2,-3
14734,1160578,2,-3,-6,0,0,1,-1
14735,1161572,3,-3,2,2,-1,0,0
14736,1162658,3,-5,-8,2,-1,0,0
14737,1162713,3,-4,3,0,0,0,0
14738,1161366,2,-1,1,1,-1,0,0
14739,1162714,2,-2,1,2,-1,0,0
14740,1163497,2,-1,1,0,0,0,0
14741,1162654,1,-1,0,0,0,0,0
14742,1163490,2,-2,2,0,0,0,0
14743,1162657,3,-4,-7,0,0,0,0
14744,1160972,3,-2,0,3,-2,0,0
14745,1160971,3,-4,20,0,0,0,0
14746,1162142,3,-2,7,1,-2,0,0
14747,1163427,2,-3,-2,1,-2,0,0
14748,1163657,1,-1,0,0,0,0,0
14749,1163304,3,-3,3,3,-2,0,0
14750,1163655,3,-3,2,3,-1,1,-1
14751,1160877,2,-3,-8,0,0,0,0
14752,1163651,2,-1,2,0,0,0,0
14753,1161199,2,-3,-2,0,0,0,0
14754,1161056,2,-2,-1,0,0,0,0
14755,1161055,3,-3,1,0,0,0,0
14756,1161372,2,-4,-3,0,0,0,0
14757,1160897,3,-3,4,3,-1,0,0
14758,1160890,3,-3,3,2,-3,3,-2
14759,1160892,2,-3,-2,1,-1,0,0
14760,1162871,3,-3,8,3,-2,0,0
14761,1161170,3,-2,4,0,0,0,0
14762,1162796,3,-2,1,0,0,0,0
14763,1161277,1,-3,-2,0,0,0,0
14764,1161276,3,-4,7,0,0,0,0
14765,1163520,3,-3,4,2,-1,0,0
14766,1163153,3,-1,2,0,0,0,0
14767,1163404,2,-2,1,0,0,0,0
14768,1161283,1,-1,0,0,0,0,0
14769,1160801,2,-2,-1,0,0,0,0
14770,1160629,1,-2,-1,0,0,0,0
14771,1160628,2,-2,0,2,-2,0,0
14772,1161303,2,-3,-1,0,0,0,0
14773,1162309,1,-2,-1,0,0,0,0
14774,1163576,3,-3,2,0,0,3,-1
14775,1162303,2,-4,-3,0,0,0,0
14776,1162301,1,-1,0,0,0,0,0
14777,1163572,3,-3,5,0,0,0,0
14778,1163570,3,-2,-1,3,-2,0,0
14779,1163449,1,-1,0,0,0,0,0
14780,1161654,3,-3,-3,0,0,1,-1
14781,1161656,2,-2,-1,0,0,0,0
14782,1163447,3,-3,6,2,-2,0,0
14783,1162283,3,-4,2,0,0,0,0
14784,1162282,3,-3,-10,0,0,0,0
14785,1162281,3,-5,-9,1,-3,0,0
14786,1161950,2,-2,0,0,0,0,0
14787,1162026,3,-4,2,3,-4,0,0
